row_label_raw,row_label_full,col_0,2023,2023_1,2023_2,2023_3,numeric__2023,numeric__2023_1,numeric__2023_2,numeric__2023_3
,,,"Cung cấp dịch vụ tư vấn quản lý doanh nghiệp, tư vấn phát triển dự án, tư vấn bán hàng và dịch vụ khác VND",Chuyển nhượng hợp đồng mua bán bất động sản VND,Cho thuê tài sản VND,Tổng cộng VND,,,,
Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,203.618.046.284,8.892.886.340,9.495.726.365,222.006.658.989,203618046284.0,8892886340.0,9495726365.0,222006658989.0
Giá vốn,Giá vốn,Giá vốn,(172.857.668.114),(10.731.700.000),(8.130.408.179),(191.719.776.293),-172857668114.0,-10731700000.0,-8130408179.0,-191719776293.0
Lợi nhuận/ (lỗ) gộp,Lợi nhuận/ (lỗ) gộp,Lợi nhuận/ (lỗ) gộp,30.760.378.170,(1.838.813.660),1.365.318.186,30.286.882.696,30760378170.0,-1838813660.0,1365318186.0,30286882696.0
,,,2022,2022,2022,2022,2022.0,2022.0,2022.0,2022.0
,,,"Cung cấp dịch vụ tư vấn quản lý doanh nghiệp, tư vấn phát triển dự án, tư vấn bán hàng và dịch vụ khác VND",Chuyển nhượng hợp đồng mua bán bất động sản VND,Cho thuê tài sản VND,Tổng cộng VND,,,,
Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,1.030.853.121.437,-,8.832.356.751,1.039.685.478.188,1030853121437.0,,8832356751.0,1039685478188.0
Giá vốn,Giá vốn,Giá vốn,(851.597.400.570),-,(6.092.808.181),(857.690.208.751),-851597400570.0,,-6092808181.0,-857690208751.0
Lợi nhuận gộp,Lợi nhuận gộp,Lợi nhuận gộp,179.255.720.867,-,2.739.548.570,181.995.269.437,179255720867.0,,2739548570.0,181995269437.0
