row_label_raw,row_label_full,col_0,"Nhà cửa,vật kiến trúcVND",Quyền sửdụng đấtVND,Tổng cộngVND,"numeric__Nhà cửa,vật kiến trúcVND",numeric__Quyền sửdụng đấtVND,numeric__Tổng cộngVND
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,,,
Tại ngày 1 tháng 1 năm 2023 vàngày 31 tháng 12 năm 2023,Nguyên giá > Tại ngày 1 tháng 1 năm 2023 vàngày 31 tháng 12 năm 2023,Tại ngày 1 tháng 1 năm 2023 vàngày 31 tháng 12 năm 2023,312.374.527.525,75.092.806.363,387.467.333.888,312374527525.0,75092806363.0,387467333888.0
Giá trị khấu hao lũy kế,Giá trị khấu hao lũy kế,Giá trị khấu hao lũy kế,Giá trị khấu hao lũy kế,Giá trị khấu hao lũy kế,Giá trị khấu hao lũy kế,,,
Tại ngày 1 tháng 1 năm 2023,Giá trị khấu hao lũy kế > Tại ngày 1 tháng 1 năm 2023,Tại ngày 1 tháng 1 năm 2023,(47.182.675.352),-,(47.182.675.352),-47182675352.0,,-47182675352.0
Khẩu hao trong năm,Giá trị khấu hao lũy kế > Khẩu hao trong năm,Khẩu hao trong năm,(6.092.808.179),-,(6.092.808.179),-6092808179.0,,-6092808179.0
Tại ngày 31 tháng 12 năm 2023,Giá trị khấu hao lũy kế > Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,(53.275.483.531),-,(53.275.483.531),-53275483531.0,,-53275483531.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,,,
Tại ngày 1 tháng 1 năm 2023,Giá trị còn lại > Tại ngày 1 tháng 1 năm 2023,Tại ngày 1 tháng 1 năm 2023,265.191.852.173,75.092.806.363,340.284.658.536,265191852173.0,75092806363.0,340284658536.0
Tại ngày 31 tháng 12 năm 2023,Giá trị còn lại > Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,259.099.043.994,75.092.806.363,334.191.850.357,259099043994.0,75092806363.0,334191850357.0
