row_label_raw,row_label_full,STT,Tên,Địa điểm,Ngành nghề,2023 > Tỷ lệ sở hữu %,2023 > Tỷ lệ quyền biểu quyết %,2023 > Giá gốc VND,2023 > Giá trị hợp lý VND,2023 > Dự phòng VND,2022 > Tỷ lệ sở hữu %,2022 > Tỷ lệ quyền biểu quyết %,2022 > Giá gốc VND,2022 > Giá trị hợp lý VND,2022 > Dự phòng VND,numeric__Tên,numeric__Địa điểm,numeric__Ngành nghề,numeric__2023 > Tỷ lệ sở hữu %,numeric__2023 > Tỷ lệ quyền biểu quyết %,numeric__2023 > Giá gốc VND,numeric__2023 > Giá trị hợp lý VND,numeric__2023 > Dự phòng VND,numeric__2022 > Tỷ lệ sở hữu %,numeric__2022 > Tỷ lệ quyền biểu quyết %,numeric__2022 > Giá gốc VND,numeric__2022 > Giá trị hợp lý VND,numeric__2022 > Dự phòng VND
30,30,30,Công ty TNHH Đầu tư Bất động sản Cao Nguyên Xanh,TP. Hồ Chí Minh,Kinh doanh bất động sản,"100,00%","100,00%","10,000.000.000",(*),-,"100,00%","100,00%",10.000.000.000,(*),-,,,,1.0,1.0,10.0,,,1.0,1.0,10000000000.0,,
31,31,31,Công ty Cổ phần Phát triển Đỏ thị Kỳ Nguyên (*** ),TP. Hồ Chí Minh,Kinh doanh bất động sản,"0,01%","0,01%",510.000.000,(*),-,"0,01%","0,01%",510.000.000,(*),-,,,,0.0001,0.0001,510000000.0,,,0.0001,0.0001,510000000.0,,
,,,,,,,,75.817.539.582.977,,(336.932.626.834),,,75.817.539.582.977,,-,,,,,,75817539582977.0,,-336932626834.0,,,75817539582977.0,,
