row_label_raw,row_label_full,Giấy chứng nhậnđăng ký doanh nghiệp > Hội đồng Quản trị,Số 054350 do Sở Kế hoạch và Đầu tư Thành phố Hồ Chí Minh cấp lầnđầu ngày 18 tháng 9 năm 1992 và Giấy chứng nhận đăng ký kinh doanhsố 0301444753 thay đổi gần nhất lần thứ 69 ngày 6 tháng 9 năm 2023. > Ông Bùi Thành Nhơn > Ông Bùi Xuân Huy > Ông Ng Teck Yow > Bà Đỗ Thị Phương Lan > Ông Nguyễn Trần Đăng Phước > Ông Bùi Xuân Huy > Bà Hoàng Thu Châu > Ông Bùi Thành Nhơn > Ông Hoàng Đức Hùng,Số 054350 do Sở Kế hoạch và Đầu tư Thành phố Hồ Chí Minh cấp lầnđầu ngày 18 tháng 9 năm 1992 và Giấy chứng nhận đăng ký kinh doanhsố 0301444753 thay đổi gần nhất lần thứ 69 ngày 6 tháng 9 năm 2023. > Chủ tịch(từ ngày 3 tháng 2 năm 2023) > Chủ tịch(cho đến ngày 2 tháng 2 năm 2023) > Thành viên(từ ngày 22 tháng 6 năm 2023) > Thành viên(từ ngày 4 tháng 5 năm 2023cho đến ngày 22 tháng 6 năm 2023) > Thành viên(từ ngày 3 tháng 2 năm 2023cho đến ngày 23 tháng 3 năm 2023) > Thành viên(cho đến ngày 23 tháng 3 năm 2023) > Thành viên(từ ngày 2 tháng 2 năm 2023cho đến ngày 3 tháng 2 năm 2023) > Thành viên độc lập(từ ngày 16 tháng 8 năm 2023),numeric__Số 054350 do Sở Kế hoạch và Đầu tư Thành phố Hồ Chí Minh cấp lầnđầu ngày 18 tháng 9 năm 1992 và Giấy chứng nhận đăng ký kinh doanhsố 0301444753 thay đổi gần nhất lần thứ 69 ngày 6 tháng 9 năm 2023. > Ông Bùi Thành Nhơn > Ông Bùi Xuân Huy > Ông Ng Teck Yow > Bà Đỗ Thị Phương Lan > Ông Nguyễn Trần Đăng Phước > Ông Bùi Xuân Huy > Bà Hoàng Thu Châu > Ông Bùi Thành Nhơn > Ông Hoàng Đức Hùng,numeric__Số 054350 do Sở Kế hoạch và Đầu tư Thành phố Hồ Chí Minh cấp lầnđầu ngày 18 tháng 9 năm 1992 và Giấy chứng nhận đăng ký kinh doanhsố 0301444753 thay đổi gần nhất lần thứ 69 ngày 6 tháng 9 năm 2023. > Chủ tịch(từ ngày 3 tháng 2 năm 2023) > Chủ tịch(cho đến ngày 2 tháng 2 năm 2023) > Thành viên(từ ngày 22 tháng 6 năm 2023) > Thành viên(từ ngày 4 tháng 5 năm 2023cho đến ngày 22 tháng 6 năm 2023) > Thành viên(từ ngày 3 tháng 2 năm 2023cho đến ngày 23 tháng 3 năm 2023) > Thành viên(cho đến ngày 23 tháng 3 năm 2023) > Thành viên(từ ngày 2 tháng 2 năm 2023cho đến ngày 3 tháng 2 năm 2023) > Thành viên độc lập(từ ngày 16 tháng 8 năm 2023)
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Phạm Tiến VânBà Nguyễn Mỹ Hạnh,Thành viên độc lậpThành viên độc lập,,
Ủy ban Kiểm toán,Ủy ban Kiểm toán,Ủy ban Kiểm toán,Ông Hoàng Đức Hùng,Chủ tịch(từ ngày 25 tháng 8 năm 2023),,
Ủy ban Kiểm toán,Ủy ban Kiểm toán,Ủy ban Kiểm toán,Bà Nguyễn Mỹ Hạnh,Chủ tịch(cho đến ngày 25 tháng 8 năm 2023),,
Ủy ban Kiểm toán,Ủy ban Kiểm toán,Ủy ban Kiểm toán,Bà Nguyễn Mỹ Hạnh,Thành viên(từ ngày 25 tháng 8 năm 2023),,
Ủy ban Kiểm toán,Ủy ban Kiểm toán,Ủy ban Kiểm toán,Ông Phạm Tiến Vân,Thành viên,,
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ông Ng Teck Yow,Tổng Giám đốc(từ ngày 17 tháng 3 năm 2023),,
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ông Nguyễn Ngọc Huyên,Tổng Giám đốc(cho đến ngày 16 tháng 3 năm 2023),,
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Bà Dương Thị Thu Thủy,Phó Tổng Giám đốc(cho đến ngày 2 tháng 2 năm 2023),,
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Bà Võ Thị Cao Ly,Phó Tổng Giám đốc(cho đến ngày 2 tháng 2 năm 2023),,
