row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2023 VND,Tại ngày 31 tháng 12 năm > 2022 VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2023 VND,numeric__Tại ngày 31 tháng 12 năm > 2022 VND
100,100,100,TÀI SẢN NGĂN HẠN,,4.871.589.237.332,7.767.430.674.491,,,4871589237332.0,7767430674491.0
110,110,110,Tiền và các khoản tương đương tiền,3,415.429.744.623,623.235.019.009,,3.0,415429744623.0,623235019009.0
111,111,111,Tiền,,315.378.887.849,253.186.314.202,,,315378887849.0,253186314202.0
112,112,112,Các khoản tương đương tiền,,100.050.856.774,370.048.704.807,,,100050856774.0,370048704807.0
120,120,120,Đầu tư tài chính ngắn hạn,,-,54.596.090.321,,,,54596090321.0
123,123,123,Đầu tư nằm giữ đến ngày đáo hạn,4(a),-,54.596.090.321,,,,54596090321.0
130,130,130,Các khoản phải thu ngắn hạn,,2.059.113.390.491,4.703.917.364.983,,,2059113390491.0,4703917364983.0
131,131,131,Phải thu ngắn hạn của khách hàng,5,158.088.875.679,159.042.109.718,,5.0,158088875679.0,159042109718.0
132,132,132,Trả trước cho người bán ngắn hạn,6,346.452.545.721,347.107.714.333,,6.0,346452545721.0,347107714333.0
136,136,136,Phải thu ngắn hạn khác,7(a),1.569.571.969.091,4.197.767.540.932,,,1569571969091.0,4197767540932.0
137,137,137,Dư phòng phải thu ngắn hạn khó đòi,7(a),(15.000.000.000),-,,,-15000000000.0,
140,140,140,Hàng tồn kho,,2.346.955.373.399,2.342.256.134.937,,,2346955373399.0,2342256134937.0
141,141,141,Hàng tồn kho,8,2.346.955.373.399,2.342.256.134.937,,8.0,2346955373399.0,2342256134937.0
150,150,150,Tài sản ngắn hạn khác,,50.090.728.819,43.426.065.241,,,50090728819.0,43426065241.0
151,151,151,Chi phí trả trước ngắn hạn,9(a),28.062.781.070,37.523.270.735,,,28062781070.0,37523270735.0
152,152,152,"Thuế giá trị gia tăng (""GTGT"") được khấu trừ",16(a),18.362.698.412,2.237.545.169,,,18362698412.0,2237545169.0
153,153,153,Thuế và các khoản khác phải thu Nhà nước,16(a),3.665.249.337,3.665.249.337,,,3665249337.0,3665249337.0
