row_label_raw,row_label_full,col_0,31.12.2023VND,31.12.2022VND,numeric__31.12.2023VND,numeric__31.12.2022VND
Công ty TNHH Đầu tư và Phát triển Bất động sản An Phát,"Cổ tức, lợi nhuận được chia > Công ty TNHH Đầu tư và Phát triển Bất động sản An Phát",Công ty TNHH Đầu tư và Phát triển Bất động sản An Phát,-,138.578.915.000,,138578915000.0
Khác,Khác,Khác,Khác,Khác,,
Công ty Cổ phần Phát triển và Dịch vụ Nhà Bến Thành,Khác > Công ty Cổ phần Phát triển và Dịch vụ Nhà Bến Thành,Công ty Cổ phần Phát triển và Dịch vụ Nhà Bến Thành,30.810.086.194,33.815.948.266,30810086194.0,33815948266.0
Công ty Cổ phần Điện tử và Dịch vụ Công nghiệp Sài Gòn,Khác > Công ty Cổ phần Điện tử và Dịch vụ Công nghiệp Sài Gòn,Công ty Cổ phần Điện tử và Dịch vụ Công nghiệp Sài Gòn,15.000.000.000,15.000.000.000,15000000000.0,15000000000.0
Công ty TNHH Delta - Valley Bình Thuận,Khác > Công ty TNHH Delta - Valley Bình Thuận,Công ty TNHH Delta - Valley Bình Thuận,3.226.831.752,3.226.831.752,3226831752.0,3226831752.0
,,,479.729.963.368,244.494.177.018,479729963368.0,244494177018.0
Phải thu dài hạn khác (Thuyết minh 7(b)),Phải thu dài hạn khác (Thuyết minh 7(b)),Phải thu dài hạn khác (Thuyết minh 7(b)),Phải thu dài hạn khác (Thuyết minh 7(b)),Phải thu dài hạn khác (Thuyết minh 7(b)),,
"Hợp tác đầu tư, phát triển dự án","Hợp tác đầu tư, phát triển dự án","Hợp tác đầu tư, phát triển dự án","Hợp tác đầu tư, phát triển dự án","Hợp tác đầu tư, phát triển dự án",,
Công ty TNHH Bất động sản Đà Lạt Valley,"Hợp tác đầu tư, phát triển dự án > Công ty TNHH Bất động sản Đà Lạt Valley",Công ty TNHH Bất động sản Đà Lạt Valley,4.623.600.000.000,5.423.600.000.000,4623600000000.0,5423600000000.0
Công ty TNHH The Forest City,"Hợp tác đầu tư, phát triển dự án > Công ty TNHH The Forest City",Công ty TNHH The Forest City,-,200.000.000.000,,200000000000.0
,,,4.623.600.000.000,5.623.600.000.000,4623600000000.0,5623600000000.0
Doanh thu chưa thực hiện ngắn hạn,Doanh thu chưa thực hiện ngắn hạn,Doanh thu chưa thực hiện ngắn hạn,Doanh thu chưa thực hiện ngắn hạn,Doanh thu chưa thực hiện ngắn hạn,,
Công ty TNHH Nova Property Management,Doanh thu chưa thực hiện ngắn hạn > Công ty TNHH Nova Property Management,Công ty TNHH Nova Property Management,1.372.105.236,1.372.105.240,1372105236.0,1372105240.0
