row_label_raw,row_label_full,col_0,2023 > Giá gốc VND,2023 > Giá trị hợp lý VND,2023 > Dự phòng VND,2022 > Giá gốc VND,2022 > Giá trị hợp lý VND,2022 > Dự phòng VND,numeric__2023 > Giá gốc VND,numeric__2023 > Giá trị hợp lý VND,numeric__2023 > Dự phòng VND,numeric__2022 > Giá gốc VND,numeric__2022 > Giá trị hợp lý VND,numeric__2022 > Dự phòng VND
Đầu tư vào công ty con (i),Đầu tư vào công ty con (i),Đầu tư vào công ty con (i),75.817.539.582.977,(*),(336.932.626.834),75.817.539.582.977,(*),-,75817539582977.0,,-336932626834.0,75817539582977.0,,
Đầu tư vào công ty liên kết (ii),Đầu tư vào công ty liên kết (ii),Đầu tư vào công ty liên kết (ii),75.392.060.000,(*),-,75.392.060.000,(*),-,75392060000.0,,,75392060000.0,,
Đầu tư vào đơn vị khác (iii),Đầu tư vào đơn vị khác (iii),Đầu tư vào đơn vị khác (iii),24.900.000.000,(*),-,24.900.000.000,(*),-,24900000000.0,,,24900000000.0,,
,,,75.917.831.642.977,,(336.932.626.834),75.917.831.642.977,,-,75917831642977.0,,-336932626834.0,75917831642977.0,,
