row_label_raw,row_label_full,Chỉ tiêu,Số dư đầu năm,Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Số dư cuối năm,numeric__Số dư đầu năm,numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Số dư cuối năm
1. Thuế GTGT,1. Thuế GTGT,1. Thuế GTGT,814,7.175,7.333,656,814.0,7175.0,7333.0,656.0
2. Thuế tiêu thụ đặc biệt,2. Thuế tiêu thụ đặc biệt,2. Thuế tiêu thụ đặc biệt,1,16,16,1,1.0,16.0,16.0,1.0
3. Thuế TNDN,3. Thuế TNDN,3. Thuế TNDN,34.030,17.144,37.862,13.312,34030.0,17144.0,37862.0,13312.0
a. Thuế TNDN,a. Thuế TNDN,a. Thuế TNDN,34.030,16.419,37.137,13.312,34030.0,16419.0,37137.0,13312.0
Thuế TNDN của ngân hàng,Thuế TNDN của ngân hàng,Thuế TNDN của ngân hàng,33.814,15.612,36.310,13.116,33814.0,15612.0,36310.0,13116.0
Thuế TNDN của Công ty con,Thuế TNDN của Công ty con,Thuế TNDN của Công ty con,216,807,827,196,216.0,807.0,827.0,196.0
b. Thuế TNDN nhà thầu nước ngoài,b. Thuế TNDN nhà thầu nước ngoài,b. Thuế TNDN nhà thầu nước ngoài,,725,725-,,,725.0,,
4. Các loại thuế khác,4. Các loại thuế khác,4. Các loại thuế khác,312,8.158,8.241,229,312.0,8158.0,8241.0,229.0
Tổng cộng,Tổng cộng,Tổng cộng,35.157,32.493,53.452,14.198,35157.0,32493.0,53452.0,14198.0
