row_label_raw,row_label_full,23.2. Thu nhập trên một cổ phiếu,Năm 2017,Năm 2016,numeric__Năm 2017,numeric__Năm 2016
- Lợi nhuận hoặc lỗ để tính lãi cơ bản trên cổ phiếu,- Lợi nhuận hoặc lỗ để tính lãi cơ bản trên cổ phiếu,- Lợi nhuận hoặc lỗ để tính lãi cơ bản trên cổ phiếu,54.595,139.400,54595.0,139400.0
- Các khoản điều chỉnh giảm,- Các khoản điều chỉnh giảm,- Các khoản điều chỉnh giảm,-,(27.000),,-27000.0
"+ Quỹ khen thưởng, phúc lợi","+ Quỹ khen thưởng, phúc lợi","+ Quỹ khen thưởng, phúc lợi",-,(27.000),,-27000.0
- Số bình quân gia quyền cổ phiếu phổ thông để tính lãi cơ bản,- Số bình quân gia quyền cổ phiếu phổ thông để tính lãi cơ bản,- Số bình quân gia quyền cổ phiếu phổ thông để tính lãi cơ bản,308,308,308.0,308.0
- Lãi cơ bản trên cổ phiếu (đồng/ Cổ phiếu),- Lãi cơ bản trên cổ phiếu (đồng/ Cổ phiếu),- Lãi cơ bản trên cổ phiếu (đồng/ Cổ phiếu),177,365,177.0,365.0
