row_label_raw,row_label_full,34. Tiền và các khoản tương đương tiền,31/12/2017,31/12/2016,numeric__31/12/2017,numeric__31/12/2016
Tiền mặt và các khoản tương đương tiền tại quỹ,Tiền mặt và các khoản tương đương tiền tại quỹ,Tiền mặt và các khoản tương đương tiền tại quỹ,212.866,200.381,212866.0,200381.0
Tiền gửi tại NHNN,Tiền gửi tại NHNN,Tiền gửi tại NHNN,856.957,473.922,856957.0,473922.0
"Tiền, vàng gửi tại các TCTD khác (không ký hạn và ký hạn < 3 tháng)","Tiền, vàng gửi tại các TCTD khác (không ký hạn và ký hạn < 3 tháng)","Tiền, vàng gửi tại các TCTD khác (không ký hạn và ký hạn < 3 tháng)",3.006.689,1.882.911,3006689.0,1882911.0
Tổng cộng,Tổng cộng,Tổng cộng,4.076.512,2.557.214,4076512.0,2557214.0
