row_label_raw,row_label_full,Cam kết mua TSCĐ có giá trị lớn trong tương lai > Cam kết bản TSCĐ có giá trị lớn trong tương lai > Giá trị còn lại của TSCĐ hữu hình tạm thời không được sử dụng vào sản xuất kinh doanh,31/12/2017 > -,31/12/2016 > -,numeric__31/12/2017 > -,numeric__31/12/2016 > -
Nguyên giá TSCĐ hữu hình đã khấu hao hết nhưng vấn còn sử dụng,Nguyên giá TSCĐ hữu hình đã khấu hao hết nhưng vấn còn sử dụng,Nguyên giá TSCĐ hữu hình đã khấu hao hết nhưng vấn còn sử dụng,114.130,107.553,114130.0,107553.0
Giá trị còn lại của TSCĐ hữu hình đang chờ thanh lý,Giá trị còn lại của TSCĐ hữu hình đang chờ thanh lý,Giá trị còn lại của TSCĐ hữu hình đang chờ thanh lý,-,-,,
