row_label_raw,row_label_full,col_0,col_1,Bổ Nhiệm,Miễn nhiệm,numeric__col_1,numeric__Bổ Nhiệm,numeric__Miễn nhiệm
Ông Phạm Văn Thông,Ông Phạm Văn Thông,Ông Phạm Văn Thông,Chủ tịch,08/06/2017,,,,
Ông Trần Quốc Hải,Ông Trần Quốc Hải,Ông Trần Quốc Hải,Chủ tịch,,08/06/2017,,,
Ông Vũ Quang Lâm,Ông Vũ Quang Lâm,Ông Vũ Quang Lâm,Thành viên,08/06/2017,,,,
Bà Trần Thị Việt Ánh,Bà Trần Thị Việt Ánh,Bà Trần Thị Việt Ánh,Thành viên,,,,,
Ông Trần Thế Truyền,Ông Trần Thế Truyền,Ông Trần Thế Truyền,Thành viên,,,,,
Ông Nguyễn Ngọc Điều,Ông Nguyễn Ngọc Điều,Ông Nguyễn Ngọc Điều,Thành viên,,08/06/2017,,,
Ông Trần Sỹ Đồng,Ông Trần Sỹ Đồng,Ông Trần Sỹ Đồng,Thành viên,,,,,
Ông Nguyễn Minh Trí,Ông Nguyễn Minh Trí,Ông Nguyễn Minh Trí,Thành viên,08/06/2017,,,,
