row_label_raw,row_label_full,col_0,31/12/2018,31/12/2018_1,31/12/2017,31/12/2017_1,numeric__31/12/2018,numeric__31/12/2018_1,numeric__31/12/2017,numeric__31/12/2017_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
"Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản",45.121.029,"4,56%",40.121.618,"4,63%",45121029.0,0.045599999999999995,40121618.0,0.0463
Khai khoáng,Khai khoáng,Khai khoáng,12.248.303,"1,24%",14.873.805,"1,72%",12248303.0,0.0124,14873805.0,0.0172
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",166.931.886,"16,88%",144.771.370,"16,70%",166931886.0,0.16879999999999998,144771370.0,0.16699999999999998
"Sản xuất và phân phối điện, khí đốt và nước","Sản xuất và phân phối điện, khí đốt và nước","Sản xuất và phân phối điện, khí đốt và nước",47.045.376,"4,76%",43.457.971,"5,01%",47045376.0,0.047599999999999996,43457971.0,0.0501
Xây dựng,Xây dựng,Xây dựng,104.593.592,"10,58%",98.978.371,"11,42%",104593592.0,0.1058,98978371.0,0.1142
"Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác","Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác","Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác",283.854.760,"28,71%",223.164.913,"25,74%",283854760.0,0.2871,223164913.0,0.25739999999999996
Vận tải kho bãi,Vận tải kho bãi,Vận tải kho bãi,46.730.422,"4,73%",46.116.025,"5,32%",46730422.0,0.0473,46116025.0,0.053200000000000004
Dịch vụ,Dịch vụ,Dịch vụ,115.091.827,"11,64%",78.456.756,"9,05%",115091827.0,0.1164,78456756.0,0.09050000000000001
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,29.131.264,"2,95%",37.497.919,"4,33%",29131264.0,0.029500000000000002,37497919.0,0.0433
Ngành khác,Ngành khác,Ngành khác,137.990.321,"13,95%",139.446.559,"16,08%",137990321.0,0.13949999999999999,139446559.0,0.16079999999999997
,,,988.738.780,"100,00%",866.885.307,"100,00%",988738780.0,1.0,866885307.0,1.0
