row_label_raw,row_label_full,col_0,Chứng khoán đầu tưsản sàng để bán,Chứng khoán đầu tưsản sàng để bán_1,Chứng khoán đầu tưsản sàng để bán_2,Chứng khoán đầu tưgiữ đến ngày đáo hạn,Chứng khoán đầu tưgiữ đến ngày đáo hạn_1,Tổng cộngTriệu đồng,numeric__Chứng khoán đầu tưsản sàng để bán,numeric__Chứng khoán đầu tưsản sàng để bán_1,numeric__Chứng khoán đầu tưsản sàng để bán_2,numeric__Chứng khoán đầu tưgiữ đến ngày đáo hạn,numeric__Chứng khoán đầu tưgiữ đến ngày đáo hạn_1,numeric__Tổng cộngTriệu đồng
,,,Dự phònggiảm giáTriệu đồng,Dự phòngchungTriệu đồng,Dự phòngcụ thểTriệu đồng,Dự phòngchungTriệu đồng,Dự phòngcụ thểTriệu đồng,Tổng cộngTriệu đồng,,,,,,
Số dư đầu nămTrích lập/(hoànnhập) (xem thuyếtminh số 28.2),Số dư đầu nămTrích lập/(hoànnhập) (xem thuyếtminh số 28.2),Số dư đầu nămTrích lập/(hoànnhập) (xem thuyếtminh số 28.2),88.954,163.838,-,129.508,30.648,412.948,88954.0,163838.0,,129508.0,30648.0,412948.0
Tăng khác,Tăng khác,Tăng khác,(47.555),14.167,-,(9.457),54.880,12.035,-47555.0,14167.0,,-9457.0,54880.0,12035.0
Tăng khác,Tăng khác,Tăng khác,368,-,-,-,-,368,368.0,,,,,368.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,41.767,178.005,-,120.051,85.528,425.351,41767.0,178005.0,,120051.0,85528.0,425351.0
