row_label_raw,row_label_full,col_0,col_1,2018Triệu đồng,2017Triệu đồng,numeric__col_1,numeric__2018Triệu đồng,numeric__2017Triệu đồng
I.,I.,I.,Tổng số nhân viên bình quân (người)(Chỉ bao gồm các nhân viên chính thức),25.237,25.286,,25237.0,25286.0
II.,II.,II.,Thu nhập của nhân viên (Triệu đồng),,,,,
II.,II. > II.,II.,1. Tổng thu nhập,7.620.081,7.305.578,,7620081.0,7305578.0
II.,II. > II.,II.,2. Thu nhập bình quân tháng,"25,16","24,08",,25.16,24.08
