row_label_raw,row_label_full,col_0,Nguyên giá/Giá hợp lý khi ghi nhận ban đầu Triệu đồng,Giá trị khấu hao lũy kế Triệu đồng,Giá trị còn lại Triệu đồng,numeric__Nguyên giá/Giá hợp lý khi ghi nhận ban đầu Triệu đồng,numeric__Giá trị khấu hao lũy kế Triệu đồng,numeric__Giá trị còn lại Triệu đồng
TSCĐ vô hình chiếm tỷ trọng lớn trong tổng tài sản,TSCĐ vô hình chiếm tỷ trọng lớn trong tổng tài sản,TSCĐ vô hình chiếm tỷ trọng lớn trong tổng tài sản,4.855.520,1.012.033,3.843.487,4855520.0,1012033.0,3843487.0
Nguyên giá của TSCĐ vô hình khấu hao hết nhưng vẫn còn sử dụng,Nguyên giá của TSCĐ vô hình khấu hao hết nhưng vẫn còn sử dụng,Nguyên giá của TSCĐ vô hình khấu hao hết nhưng vẫn còn sử dụng,337.498,337.498,-,337498.0,337498.0,
