row_label_raw,row_label_full,col_0,2018Triệu đồng,2017Triệu đồng,numeric__2018Triệu đồng,numeric__2017Triệu đồng
Trả lãi tiền gửi,Trả lãi tiền gửi,Trả lãi tiền gửi,47.358.997,39.253.099,47358997.0,39253099.0
Trả lãi tiền vay,Trả lãi tiền vay,Trả lãi tiền vay,3.232.678,3.462.941,3232678.0,3462941.0
Trả lãi phát hành giấy tờ có giá,Trả lãi phát hành giấy tờ có giá,Trả lãi phát hành giấy tờ có giá,4.261.350,4.622.912,4261350.0,4622912.0
Chi phí hoạt động tin dụng khác,Chi phí hoạt động tin dụng khác,Chi phí hoạt động tin dụng khác,265.129,334.232,265129.0,334232.0
,,,55.118.154,47.673.184,55118154.0,47673184.0
