row_label_raw,row_label_full,Tiền gửi tại NHNN Việt Nam (*),31/12/2018Triệu đồng > 46.801.603,31/12/2017Triệu đồng > 25.929.331,numeric__31/12/2018Triệu đồng > 46.801.603,numeric__31/12/2017Triệu đồng > 25.929.331
- Bằng VND,- Bằng VND,- Bằng VND,43.942.212,22.930.012,43942212.0,22930012.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,2.859.391,2.999.319,2859391.0,2999319.0
Tiền gửi tại Ngân hàng Trung ương Myanmar,Tiền gửi tại Ngân hàng Trung ương Myanmar,Tiền gửi tại Ngân hàng Trung ương Myanmar,927.600,897.000,927600.0,897000.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,927.600,897.000,927600.0,897000.0
Tiền gửi tại Ngân hàng Quốc gia Campuchia,Tiền gửi tại Ngân hàng Quốc gia Campuchia,Tiền gửi tại Ngân hàng Quốc gia Campuchia,1.049.436,1.076.476,1049436.0,1076476.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,1.049.436,1.076.476,1049436.0,1076476.0
Tiền gửi tại Ngân hàng Quốc gia Lào,Tiền gửi tại Ngân hàng Quốc gia Lào,Tiền gửi tại Ngân hàng Quốc gia Lào,1.406.520,1.515.757,1406520.0,1515757.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,1.406.520,1.515.757,1406520.0,1515757.0
,,,50.185.159,29.418.564,50185159.0,29418564.0
