row_label_raw,row_label_full,col_0,Tổng giá trị ghi sổ kế toán(theo tỷ giá tại ngày lập BCTC) > Tài sảnTriệu đồng,Tổng giá trị ghi sổ kế toán(theo tỷ giá tại ngày lập BCTC) > Công nợTriệu đồng,Tổng giá trị ghi sổ kế toán(theo tỷ giá tại ngày lập BCTC) > Giá trị thuầnTriệu đồng,numeric__Tổng giá trị ghi sổ kế toán(theo tỷ giá tại ngày lập BCTC) > Tài sảnTriệu đồng,numeric__Tổng giá trị ghi sổ kế toán(theo tỷ giá tại ngày lập BCTC) > Công nợTriệu đồng,numeric__Tổng giá trị ghi sổ kế toán(theo tỷ giá tại ngày lập BCTC) > Giá trị thuầnTriệu đồng
Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,25.151.291,(25.063.728),87.563,25151291.0,-25063728.0,87563.0
Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,9.166.663,(9.167.514),(851),9166663.0,-9167514.0,-851.0
Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,15.984.628,(15.896.214),88.414,15984628.0,-15896214.0,88414.0
Công cụ tài chính phải sinh khác,Công cụ tài chính phải sinh khác,Công cụ tài chính phải sinh khác,1.820.182,(1.827.990),(7.808),1820182.0,-1827990.0,-7808.0
Hoán đổi lãi suất,Hoán đổi lãi suất,Hoán đổi lãi suất,1.820.182,(1.827.990),(7.808),1820182.0,-1827990.0,-7808.0
,,,26.971.473,(26.891.718),79.755,26971473.0,-26891718.0,79755.0
