row_label_raw,row_label_full,Các khoản đầu tư vào công ty liên doanh (xem thuyết minh 13.1) > Đầu tư vào công ty liên kết (xem thuyết minh 13.2),31/12/2018triệu đồng > 1.938.687 > 584.148,31/12/ 2017triệu đồng > 1.871.695 > 537.902,numeric__31/12/2018triệu đồng > 1.938.687 > 584.148,numeric__31/12/ 2017triệu đồng > 1.871.695 > 537.902
Các khoản đầu tư dài hạn khác,Các khoản đầu tư dài hạn khác,Các khoản đầu tư dài hạn khác,213.320,253.040,213320.0,253040.0
Dự phòng giảm giá đầu tư dài hạn (xem thuyết minh 13.3),Dự phòng giảm giá đầu tư dài hạn (xem thuyết minh 13.3),Dự phòng giảm giá đầu tư dài hạn (xem thuyết minh 13.3),(122.634),(83.132),-122634.0,-83132.0
,,,2.613.521,2.579.505,2613521.0,2579505.0
