row_label_raw,row_label_full,col_0,Chưa quá hạnTriệu đồng,Đã quá hạnvà chưa bịgiảm giáTriệu đồng,Đã quá hạnvà đã tríchlập đựphòngTriệu đồng,Tổng cộngTriệu đồng,numeric__Chưa quá hạnTriệu đồng,numeric__Đã quá hạnvà chưa bịgiảm giáTriệu đồng,numeric__Đã quá hạnvà đã tríchlập đựphòngTriệu đồng,numeric__Tổng cộngTriệu đồng
Tiền gửi và cho vay các TCTD khác,Tiền gửi và cho vay các TCTD khác,Tiền gửi và cho vay các TCTD khác,83.381.350,-,146,83.381.496,83381350.0,,146.0,83381496.0
- Tiến gửi tại TCTD khác,- Tiến gửi tại TCTD khác,- Tiến gửi tại TCTD khác,60.951.143,-,-,60.951.143,60951143.0,,,60951143.0
- Cho vay các TCTD khác,- Cho vay các TCTD khác,- Cho vay các TCTD khác,22.430.207,-,146,22.430.353,22430207.0,,146.0,22430353.0
Cho vay khách hàng,Cho vay khách hàng,Cho vay khách hàng,970.516.925,1.571.049,16.650.806,988.738.780,970516925.0,1571049.0,16650806.0,988738780.0
Chứng khoán đầu tư,Chứng khoán đầu tư,Chứng khoán đầu tư,30.796.758,-,257.000,31.053.758,30796758.0,,257000.0,31053758.0
- Chứng khoán đầu tư sẵn sàng để bán,- Chứng khoán đầu tư sẵn sàng để bán,- Chứng khoán đầu tư sẵn sàng để bán,18.977.000,-,-,18.977.000,18977000.0,,,18977000.0
- Chứng khoán đầu tư giữ đến ngày đáo hạn,- Chứng khoán đầu tư giữ đến ngày đáo hạn,- Chứng khoán đầu tư giữ đến ngày đáo hạn,11.819.758,-,257.000,12.076.758,11819758.0,,257000.0,12076758.0
Tổng cộng,Tổng cộng,Tổng cộng,1.084.695.033,1.571.049,16.907.952,1.103.174.034,1084695033.0,1571049.0,16907952.0,1103174034.0
