row_label_raw,row_label_full,col_0,Số dưđầu nămTriệu đồng,Phát sinh trong năm > Số phải nộpTriệu đồng,Phát sinh trong năm > Số đã nộpTriệu đồng,Số dưcuối nămTriệu đồng,numeric__Số dưđầu nămTriệu đồng,numeric__Phát sinh trong năm > Số phải nộpTriệu đồng,numeric__Phát sinh trong năm > Số đã nộpTriệu đồng,numeric__Số dưcuối nămTriệu đồng
Thuế GTGT,Thuế GTGT,Thuế GTGT,47.384,417.390,(428.167),36.607,47384.0,417390.0,-428167.0,36607.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,283.073,1.950.533,(1.743.510),490.096,283073.0,1950533.0,-1743510.0,490096.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,74.361,955.544,(923.291),106.614,74361.0,955544.0,-923291.0,106614.0
"Các khoản phải nộpkhác và các khoản phí,lệ phí","Các khoản phải nộpkhác và các khoản phí,lệ phí","Các khoản phải nộpkhác và các khoản phí,lệ phí",192.072,46.362,(55.080),183.354,192072.0,46362.0,-55080.0,183354.0
,,,596.890,3.369.829,(3.150.048),816.671,596890.0,3369829.0,-3150048.0,816671.0
