row_label_raw,row_label_full,Cam kết mua TSCĐ có giá trị lớn trong tương lai,31/12/2018Triệu đồng > 226.170,31/12/2017Triệu đồng > 72.810,numeric__31/12/2018Triệu đồng > 226.170,numeric__31/12/2017Triệu đồng > 72.810
Nguyên giá TSCĐ hữu hình đã khấu hao hết nhưng vấn còn sử dụng,Nguyên giá TSCĐ hữu hình đã khấu hao hết nhưng vấn còn sử dụng,Nguyên giá TSCĐ hữu hình đã khấu hao hết nhưng vấn còn sử dụng,2.101.250,1.831.148,2101250.0,1831148.0
Giá trị còn lại của TSCĐ hữu hình đang chờ thanh lý,Giá trị còn lại của TSCĐ hữu hình đang chờ thanh lý,Giá trị còn lại của TSCĐ hữu hình đang chờ thanh lý,2.632,80,2632.0,80.0
Giá trị còn lại của TSCĐ hữu hình tạm thời không được sử dụng vào sản xuất kinh doanh,Giá trị còn lại của TSCĐ hữu hình tạm thời không được sử dụng vào sản xuất kinh doanh,Giá trị còn lại của TSCĐ hữu hình tạm thời không được sử dụng vào sản xuất kinh doanh,2.846,4.107,2846.0,4107.0
