row_label_raw,row_label_full,col_0,Tổng dư nợ cho vay Triệu đồng,Tổng tiền gửi Triệu đồng,Các cam kết tín dụng Triệu đồng,CCTCphái sinh (Tổng giá trị giao dịch theo hợp đồng) Triệu đồng,Kinh doanh và đầu tư chứng khoán (Chênh lệch DN-DC) Triệu đồng,numeric__Tổng dư nợ cho vay Triệu đồng,numeric__Tổng tiền gửi Triệu đồng,numeric__Các cam kết tín dụng Triệu đồng,numeric__CCTCphái sinh (Tổng giá trị giao dịch theo hợp đồng) Triệu đồng,numeric__Kinh doanh và đầu tư chứng khoán (Chênh lệch DN-DC) Triệu đồng
Trong nước,Trong nước,Trong nước,983.332.988,1.086.445.308,61.821.460,72.720,140.724.514,983332988.0,1086445308.0,61821460.0,72720.0,140724514.0
Nước ngoài,Nước ngoài,Nước ngoài,27.836.145,19.886.485,55.196,7.035,1.305.526,27836145.0,19886485.0,55196.0,7035.0,1305526.0
,,,1.011.169.133,1.106.331.793,61.876.656,79.755,142.030.040,1011169133.0,1106331793.0,61876656.0,79755.0,142030040.0
