row_label_raw,row_label_full,col_0,col_1,2023VND,2022VND,numeric__col_1,numeric__2023VND,numeric__2022VND
i),i),i),Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,,,
i),i) > i),i),Công ty TNHH MTV Viễn thông Quốc tế FPT,1.330.016.629.653,1.114.072.901.120,,1330016629653.0,1114072901120.0
i),i) > i),i),Công ty TNHH Truyền hình FPT,66.484.041.247,72.379.140.545,,66484041247.0,72379140545.0
i),i) > i),i),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,20.488.690.552,15.390.205.101,,20488690552.0,15390205101.0
i),i) > i),i),Công ty Cổ phần FPT,10.667.387.818,671.343.193,,10667387818.0,671343193.0
i),i) > i),i),Công ty TNHH Giáo dục FPT,7.787.117.043,3.312.910.380,,7787117043.0,3312910380.0
i),i) > i),i),Công ty Cổ phần Dịch vụ Trực tuyến FPT,6.389.092.105,2.417.404.723,,6389092105.0,2417404723.0
i),i) > i),i),Công ty TNHH Phần mềm FPT,2.255.916.338,604.572.441,,2255916338.0,604572441.0
i),i) > i),i),Công ty TNHH Hệ thống Thông tin FPT,745.685.394,512.987.868,,745685394.0,512987868.0
i),i),i),Công ty TNHH MTV Viễn thông FPT,Công ty TNHH MTV Viễn thông FPT,Công ty TNHH MTV Viễn thông FPT,,,
i),i) > i),i),Tân Thuận,132.315.394,41.171.314,,132315394.0,41171314.0
i),i) > i),i),Công ty TNHH Phân phối Synnex FPT,172.959.693,89.648.091,,172959693.0,89648091.0
i),i) > i),i),Công ty TNHH FPT Smart Cloud,59.759.392,106.248.082,,59759392.0,106248082.0
i),i) > i),i),Các công ty thành viên khác cùng Tập đoàn,276.545.826,1.383.899.888,,276545826.0,1383899888.0
,,,,1.445.476.140.455,1.210.982.432.746,,1445476140455.0,1210982432746.0
