row_label_raw,row_label_full,col_0,31.12.2023 > Giá trị VND,31.12.2023 > Số có khả năng trả nợ VND,31.12.2022 > Giá trị VND,31.12.2022 > Số có khả năng trả nợ VND,numeric__31.12.2023 > Giá trị VND,numeric__31.12.2023 > Số có khả năng trả nợ VND,numeric__31.12.2022 > Giá trị VND,numeric__31.12.2022 > Số có khả năng trả nợ VND
Bên thứ ba (*),Bên thứ ba (*),Bên thứ ba (*),754.169.398.056,754.169.398.056,1.189.680.321.586,1.189.680.321.586,754169398056.0,754169398056.0,1189680321586.0,1189680321586.0
Bên liên quan (Thuyết minh 33(b)),Bên liên quan (Thuyết minh 33(b)),Bên liên quan (Thuyết minh 33(b)),168.793.152.543,168.793.152.543,291.212.799.022,291.212.799.022,168793152543.0,168793152543.0,291212799022.0,291212799022.0
,,,922.962.550.599,922.962.550.599,1.480.893.120.608,1.480.893.120.608,922962550599.0,922962550599.0,1480893120608.0,1480893120608.0
