row_label_raw,row_label_full,Bên liên quan (*),Mối quan hệ,numeric__Mối quan hệ
Công ty Cổ phần FPTTổng Công ty Đầu tư và Kinh doanh Vốn Nhà nước– Công ty TNHH,Công ty Cổ phần FPTTổng Công ty Đầu tư và Kinh doanh Vốn Nhà nước– Công ty TNHH,Công ty Cổ phần FPTTổng Công ty Đầu tư và Kinh doanh Vốn Nhà nước– Công ty TNHH,Công ty mẹCổ đông chính,
Công ty TNHH MTV Viễn thông Quốc tế FPTCông ty Cổ phần Dịch vụ Trực tuyến FPT (“FOC”),Công ty TNHH MTV Viễn thông Quốc tế FPTCông ty Cổ phần Dịch vụ Trực tuyến FPT (“FOC”),Công ty TNHH MTV Viễn thông Quốc tế FPTCông ty Cổ phần Dịch vụ Trực tuyến FPT (“FOC”),Công ty con trực thuộcCông ty con trực thuộc,
Công ty TNHH MTV Viễn thông FPT Tân ThuậnCông ty Cổ phần Công nghệ Viễn thông FPTCông ty TNHH Truyền hình FPTCông ty TNHH Phần mềm FPTCông ty TNHH Hệ thống Thông tin FPTCông ty TNHH Giáo dục FPTCông ty TNHH FPT Smart Cloud,Công ty TNHH MTV Viễn thông FPT Tân ThuậnCông ty Cổ phần Công nghệ Viễn thông FPTCông ty TNHH Truyền hình FPTCông ty TNHH Phần mềm FPTCông ty TNHH Hệ thống Thông tin FPTCông ty TNHH Giáo dục FPTCông ty TNHH FPT Smart Cloud,Công ty TNHH MTV Viễn thông FPT Tân ThuậnCông ty Cổ phần Công nghệ Viễn thông FPTCông ty TNHH Truyền hình FPTCông ty TNHH Phần mềm FPTCông ty TNHH Hệ thống Thông tin FPTCông ty TNHH Giáo dục FPTCông ty TNHH FPT Smart Cloud,Công ty con trực thuộcCông ty con trực thuộcCông ty con trực thuộc,
"Công ty Cổ phần Bán lẻ Kỹ thuật số FPTCông ty TNHH Phân phối Synnex FPTCông ty Cổ phần Quản lý Quỹ đầu tư FPTCác thành viên HĐQT, Ban Tổng Giám đốc,Ban Kiểm soát và các cá nhân có liên quancủa các thành viên này","Công ty Cổ phần Bán lẻ Kỹ thuật số FPTCông ty TNHH Phân phối Synnex FPTCông ty Cổ phần Quản lý Quỹ đầu tư FPTCác thành viên HĐQT, Ban Tổng Giám đốc,Ban Kiểm soát và các cá nhân có liên quancủa các thành viên này","Công ty Cổ phần Bán lẻ Kỹ thuật số FPTCông ty TNHH Phân phối Synnex FPTCông ty Cổ phần Quản lý Quỹ đầu tư FPTCác thành viên HĐQT, Ban Tổng Giám đốc,Ban Kiểm soát và các cá nhân có liên quancủa các thành viên này",Công ty liên kết của Công ty mẹCông ty liên kết của Công ty mẹCông ty liên kết của Công ty mẹThành viên quản lý chủ chốt,
