row_label_raw,row_label_full,col_0,col_1,2023VND,2022VND,numeric__col_1,numeric__2023VND,numeric__2022VND
vi),vi),vi),Cho vay,Cho vay,Cho vay,,,
vi),vi) > vi),vi),Công ty TNHH MTV Viễn thông Quốc tế FPT,12.199.060.000.001,8.111.340.000.000,,12199060000001.0,8111340000000.0
vi),vi) > vi),vi),Công ty TNHH Truyền hình FPT,2.937.600.000.001,2.443.900.000.000,,2937600000001.0,2443900000000.0
vi),vi) > vi),vi),Công ty TNHH MTV Viễn thông FPTTân Thuận,-,13.685.666.706.753,,,13685666706753.0
vi),vi) > vi),vi),,15.136.660.000.002,24.240.906.706.753,,15136660000002.0,24240906706753.0
vii),vii),vii),Đi vay,Đi vay,Đi vay,,,
vii),vii) > vii),vii),Công ty Cổ phần Công nghệ Viễn thông FPT,-,83.929.704.900,,,83929704900.0
vii),vii) > vii),vii),Công ty TNHH MTV Viễn thông FPTTân Thuận,2.247.621.019.597,-,,2247621019597.0,
vii),vii) > vii),vii),,2.247.621.019.597,83.929.704.900,,2247621019597.0,83929704900.0
viii),viii),viii),"Lãi cho vay, tiền gửi","Lãi cho vay, tiền gửi","Lãi cho vay, tiền gửi",,,
viii),viii) > viii),viii),Công ty TNHH MTV Viễn thông Quốc tế FPT,316.602.413.421,314.873.266.998,,316602413421.0,314873266998.0
viii),viii) > viii),viii),Công ty TNHH Truyền hình FPT,124.674.895.931,12.364.266.667,,124674895931.0,12364266667.0
viii),viii) > viii),viii),Công ty TNHH MTV Viễn thông FPTTân Thuận,-,234.425.648.511,,,234425648511.0
viii),viii) > viii),viii),Công ty Cổ phần FPT,3.475.784,1.739.722,,3475784.0,1739722.0
viii),viii) > viii),viii),,441.280.785.136,561.664.921.898,,441280785136.0,561664921898.0
ix),ix),ix),Lãi vay (Thuyết minh 27),Lãi vay (Thuyết minh 27),Lãi vay (Thuyết minh 27),,,
ix),ix) > ix),ix),Công ty Cổ phần Công nghệ Viễn thông FPT,3.624.974.854,34.886.054.908,,3624974854.0,34886054908.0
ix),ix) > ix),ix),Công ty TNHH MTV Viễn thông FPTTân Thuận,2.121.534.905,-,,2121534905.0,
ix),ix) > ix),ix),,5.746.509.759,34.886.054.908,,5746509759.0,34886054908.0
