row_label_raw,row_label_full,Doanh thu cung cấp dịch vụ,12.321.124.032.496,11.335.421.477.193,numeric__12.321.124.032.496,numeric__11.335.421.477.193
Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,231.872.358.876,316.690.351.480,231872358876.0,316690351480.0
,,,12.552.996.391.372,11.652.111.828.673,12552996391372.0,11652111828673.0
