row_label_raw,row_label_full,col_0,31.12.2023,31.12.2023_1,31.12.2022,31.12.2022_1,numeric__31.12.2023,numeric__31.12.2023_1,numeric__31.12.2022,numeric__31.12.2022_1
,,,Giá gốc VND,Dự phòng VND,Giá gốc VND,Dự phòng VND,,,,
Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,57.128.979.044,-,88.839.497.430,-,57128979044.0,,88839497430.0,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,638.121.906.470,(16.797.484.252),823.959.201.911,(35.332.591.215),638121906470.0,-16797484252.0,823959201911.0,-35332591215.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",13.697.596.404,-,58.937.519.832,-,13697596404.0,,58937519832.0,
Hàng hóa,Hàng hóa,Hàng hóa,36.840.585.953,-,57.050.848.993,-,36840585953.0,,57050848993.0,
,,,745.789.067.871,(16.797.484.252),1.028.787.068.166,(35.332.591.215),745789067871.0,-16797484252.0,1028787068166.0,-35332591215.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,(16.797.484.252),,(35.332.591.215),,-16797484252.0,,-35332591215.0,
,,,728.991.583.619,,993.454.476.951,,728991583619.0,,993454476951.0,
