row_label_raw,row_label_full,21,"Tiền chi để mua sắm, xây dựng TSCĐ",(1.703.457.018.748),(1.732.328.188.446),"numeric__Tiền chi để mua sắm, xây dựng TSCĐ",numeric__(1.703.457.018.748),numeric__(1.732.328.188.446)
22,22,22,"Tiền thu từ thanh lý, nhượng bán TSCĐ",6.391.294.054,694.182.774,,6391294054.0,694182774.0
23,23,23,Tiền chi cho vay,(15.137.060.000.002),(24.240.906.706.753),,-15137060000002.0,-24240906706753.0
24,24,24,Tiền thu hồi cho vay,13.784.911.034.192,28.772.288.529.012,,13784911034192.0,28772288529012.0
25,25,25,Tiền chi đầu tư góp vốn vào đơn vị khác,,(15.000.000.000),,,-15000000000.0
27,27,27,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",746.447.925.069,831.189.680.460,,746447925069.0,831189680460.0
30,30,30,Lưu chuyển tiền thuần từ hoạt động đầu tư,(2.302.766.765.435),3.615.937.497.047,,-2302766765435.0,3615937497047.0
