row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,30/9/2021 VND,1/10/2020 VND,numeric__Mã số,numeric__Thuyết minh,numeric__30/9/2021 VND,numeric__1/10/2020 VND
NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,,,,
NỘ PHẢI TRẢ (300 = 310 + 330),NGUỒN VỐN > NỘ PHẢI TRẢ (300 = 310 + 330),NỘ PHẢI TRẢ (300 = 310 + 330),300,,15.786.236.174.085,11.165.669.153.608,300.0,,15786236174085.0,11165669153608.0
Nợ ngắn hạn,NGUỒN VỐN > Nợ ngắn hạn,Nợ ngắn hạn,310,,14.372.246.601.418,8.991.488.795.259,310.0,,14372246601418.0,8991488795259.0
Phải trả người bán,NGUỒN VỐN > Phải trả người bán,Phải trả người bán,311,18,4.293.881.185.244,1.454.938.948.232,311.0,18.0,4293881185244.0,1454938948232.0
Người mua trả tiền trước,NGUỒN VỐN > Người mua trả tiền trước,Người mua trả tiền trước,312,,268.020.163.980,208.728.376.787,312.0,,268020163980.0,208728376787.0
Thuế phải nộp Nhà nước,NGUỒN VỐN > Thuế phải nộp Nhà nước,Thuế phải nộp Nhà nước,313,19,346.182.368.564,271.827.347.796,313.0,19.0,346182368564.0,271827347796.0
Phải trả người lao động,NGUỒN VỐN > Phải trả người lao động,Phải trả người lao động,314,,79.744.676.730,75.605.377.314,314.0,,79744676730.0,75605377314.0
Chi phí phải trả,NGUỒN VỐN > Chi phí phải trả,Chi phí phải trả,315,20,298.559.691.259,480.647.139.892,315.0,20.0,298559691259.0,480647139892.0
Phải trả ngắn hạn khác,NGUỒN VỐN > Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,319,21,3.574.141.589.235,433.234.264.391,319.0,21.0,3574141589235.0,433234264391.0
Vay và nợ thuê tài chính ngắn hạn,NGUỒN VỐN > Vay và nợ thuê tài chính ngắn hạn,Vay và nợ thuê tài chính ngắn hạn,320,22(a),5.436.688.415.777,6.023.444.645.186,320.0,,5436688415777.0,6023444645186.0
"Quỹ khen thưởng, phúc lợi","NGUỒN VỐN > Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi",322,23,75.028.510.629,43.062.695.661,322.0,23.0,75028510629.0,43062695661.0
Nợ dài hạn,NGUỒN VỐN > Nợ dài hạn,Nợ dài hạn,330,,1.413.989.572.667,2.174.180.358.349,330.0,,1413989572667.0,2174180358349.0
