row_label_raw,row_label_full,col_0,Năm kết thúc ngày,Năm kết thúc ngày_1,numeric__Năm kết thúc ngày,numeric__Năm kết thúc ngày_1
,,,30/9/2021VND,30/9/2020VND,,
Chi phí thuế hiện hành,Chi phí thuế hiện hành,Chi phí thuế hiện hành,Chi phí thuế hiện hành,Chi phí thuế hiện hành,,
Năm hiện hành,Chi phí thuế hiện hành > Năm hiện hành,Năm hiện hành,701.081.358.149,245.982.234.033,701081358149.0,245982234033.0
Dự phòng thiếu trong những năm trước,Chi phí thuế hiện hành > Dự phòng thiếu trong những năm trước,Dự phòng thiếu trong những năm trước,1.484.806.116,13.853.323.303,1484806116.0,13853323303.0
,,,702.566.164.265,259.835.557.336,702566164265.0,259835557336.0
Lợi ích thuế thu nhập hoãn lại,Lợi ích thuế thu nhập hoãn lại,Lợi ích thuế thu nhập hoãn lại,Lợi ích thuế thu nhập hoãn lại,Lợi ích thuế thu nhập hoãn lại,,
Hoàn nhập các khoản chênh lệch tạm thời,Lợi ích thuế thu nhập hoãn lại > Hoàn nhập các khoản chênh lệch tạm thời,Hoàn nhập các khoản chênh lệch tạm thời,(100.577.155.644),(37.206.411.121),-100577155644.0,-37206411121.0
,,,601.989.008.621,222.629.146.215,601989008621.0,222629146215.0
