row_label_raw,row_label_full,col_0,Năm kết thúc ngày,Năm kết thúc ngày_1,numeric__Năm kết thúc ngày,numeric__Năm kết thúc ngày_1
,,,30/9/2021VND,30/9/2020VND,,
Chi phí cho hoạt động từ thiện,Chi phí cho hoạt động từ thiện,Chi phí cho hoạt động từ thiện,8.190.000.000,-,8190000000.0,
Lỗ do thanh lý tài sản cố định,Lỗ do thanh lý tài sản cố định,Lỗ do thanh lý tài sản cố định,-,16.563.513.405,,16563513405.0
Chi phí khác,Chi phí khác,Chi phí khác,8.417.736.066,15.338.974.123,8417736066.0,15338974123.0
,,,16.607.736.066,31.902.487.528,16607736066.0,31902487528.0
