row_label_raw,row_label_full,col_0,Bộ phận chia theo khu vực địa lý,Bộ phận chia theo khu vực địa lý_1,Bộ phận chia theo khu vực địa lý_2,numeric__Bộ phận chia theo khu vực địa lý,numeric__Bộ phận chia theo khu vực địa lý_1,numeric__Bộ phận chia theo khu vực địa lý_2
,,,Trong nước VND,Nước ngoài VND,Tổng VND,,,
Năm kết thúc ngày30 tháng 9 năm 2021,Năm kết thúc ngày30 tháng 9 năm 2021,Năm kết thúc ngày30 tháng 9 năm 2021,,,,,,
Doanh thu,Năm kết thúc ngày30 tháng 9 năm 2021 > Doanh thu,Doanh thu,20.397.366.150.732,28.329.156.083.004,48.726.522.233.736,20397366150732.0,28329156083004.0,48726522233736.0
Giá vốn,Năm kết thúc ngày30 tháng 9 năm 2021 > Giá vốn,Giá vốn,(14.272.927.853.826),(25.580.196.198.927),(39.853.124.052.753),-14272927853826.0,-25580196198927.0,-39853124052753.0
,,,6.124.438.296.906,2.748.959.884.077,8.873.398.180.983,6124438296906.0,2748959884077.0,8873398180983.0
Năm kết thúc ngày30 tháng 9 năm 2020,Năm kết thúc ngày30 tháng 9 năm 2020,Năm kết thúc ngày30 tháng 9 năm 2020,,,,,,
Doanh thu,Năm kết thúc ngày30 tháng 9 năm 2020 > Doanh thu,Doanh thu,17.439.544.287.525,10.091.205.226.309,27.530.749.513.834,17439544287525.0,10091205226309.0,27530749513834.0
Giá vốn,Năm kết thúc ngày30 tháng 9 năm 2020 > Giá vốn,Giá vốn,(13.329.842.491.295),(9.573.639.674.128),(22.903.482.165.423),-13329842491295.0,-9573639674128.0,-22903482165423.0
,,,4.109.701.796.230,517.565.552.181,4.627.267.348.411,4109701796230.0,517565552181.0,4627267348411.0
