row_label_raw,row_label_full,col_0,30/9/2021Giá gốc/Số cókhả năng trả nợVND,1/10/2020Giá gốc/Số cókhả năng trả nợVND,numeric__30/9/2021Giá gốc/Số cókhả năng trả nợVND,numeric__1/10/2020Giá gốc/Số cókhả năng trả nợVND
Công ty thuộc sở hữu của Chủ tịch Tập đoàn,Công ty thuộc sở hữu của Chủ tịch Tập đoàn,Công ty thuộc sở hữu của Chủ tịch Tập đoàn,Công ty thuộc sở hữu của Chủ tịch Tập đoàn,Công ty thuộc sở hữu của Chủ tịch Tập đoàn,,
Công ty TNHH Tập đoàn Đầu tư Hoa Sen,Công ty thuộc sở hữu của Chủ tịch Tập đoàn > Công ty TNHH Tập đoàn Đầu tư Hoa Sen,Công ty TNHH Tập đoàn Đầu tư Hoa Sen,8.280.625.262,7.018.375.408,8280625262.0,7018375408.0
Công ty TNHH Một Thành Viên Đầu tư Hoa Sen Nghệ An,Công ty thuộc sở hữu của Chủ tịch Tập đoàn > Công ty TNHH Một Thành Viên Đầu tư Hoa Sen Nghệ An,Công ty TNHH Một Thành Viên Đầu tư Hoa Sen Nghệ An,6.872.127.178,2.449.892.438,6872127178.0,2449892438.0
