row_label_raw,row_label_full,col_0,Năm kết thúc ngày,Năm kết thúc ngày_1,numeric__Năm kết thúc ngày,numeric__Năm kết thúc ngày_1
,,,30/9/2021VND,30/9/2020VND,,
Lãi do thanh lý tài sản cố định,Lãi do thanh lý tài sản cố định,Lãi do thanh lý tài sản cố định,17.984.066,-,17984066.0,
Tiền bồi thường thu được,Tiền bồi thường thu được,Tiền bồi thường thu được,7.190.639.755,3.503.871.667,7190639755.0,3503871667.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,7.499.790.864,25.113.366.057,7499790864.0,25113366057.0
,,,14.708.414.685,28.617.237.724,14708414685.0,28617237724.0
