row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
a) Các khoản chi phí quản lý doanh nghiệp phát sinh trong kỳ,a) Các khoản chi phí quản lý doanh nghiệp phát sinh trong kỳ,a) Các khoản chi phí quản lý doanh nghiệp phát sinh trong kỳ,a) Các khoản chi phí quản lý doanh nghiệp phát sinh trong kỳ,a) Các khoản chi phí quản lý doanh nghiệp phát sinh trong kỳ,,
Chi phí nhân viên,a) Các khoản chi phí quản lý doanh nghiệp phát sinh trong kỳ > Chi phí nhân viên,Chi phí nhân viên,13.396.093.880,15.276.422.502,13396093880.0,15276422502.0
Chi phí đồ dùng văn phòng,a) Các khoản chi phí quản lý doanh nghiệp phát sinh trong kỳ > Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,903.931.506,571.837.233,903931506.0,571837233.0
Chi phí khấu hao TSCĐ,a) Các khoản chi phí quản lý doanh nghiệp phát sinh trong kỳ > Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,1.120.608.360,745.499.108,1120608360.0,745499108.0
"Thuế, phí và lệ phí","a) Các khoản chi phí quản lý doanh nghiệp phát sinh trong kỳ > Thuế, phí và lệ phí","Thuế, phí và lệ phí",499.954.858,367.559.286,499954858.0,367559286.0
Chi phí dịch vụ mua ngoài,a) Các khoản chi phí quản lý doanh nghiệp phát sinh trong kỳ > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,9.080.701.488,8.437.515.321,9080701488.0,8437515321.0
Chi phí dự phòng,a) Các khoản chi phí quản lý doanh nghiệp phát sinh trong kỳ > Chi phí dự phòng,Chi phí dự phòng,(5.023.009.701),363.079.965,-5023009701.0,363079965.0
Các khoản chi phí QLDN khác,a) Các khoản chi phí quản lý doanh nghiệp phát sinh trong kỳ > Các khoản chi phí QLDN khác,Các khoản chi phí QLDN khác,2.894.359.952,2.079.064.440,2894359952.0,2079064440.0
Cộng,a) Các khoản chi phí quản lý doanh nghiệp phát sinh trong kỳ > Cộng,Cộng,22.872.640.343,27.840.977.855,22872640343.0,27840977855.0
b) Các khoản chi phí bán hàng phát sinh trong kỳ,b) Các khoản chi phí bán hàng phát sinh trong kỳ,b) Các khoản chi phí bán hàng phát sinh trong kỳ,b) Các khoản chi phí bán hàng phát sinh trong kỳ,b) Các khoản chi phí bán hàng phát sinh trong kỳ,,
"Chi phí quảng cáo, sự kiện, dịch vụ mua ngoài","b) Các khoản chi phí bán hàng phát sinh trong kỳ > Chi phí quảng cáo, sự kiện, dịch vụ mua ngoài","Chi phí quảng cáo, sự kiện, dịch vụ mua ngoài",420.836.068,,420836068.0,
Cộng,b) Các khoản chi phí bán hàng phát sinh trong kỳ > Cộng,Cộng,420.836.068,-,420836068.0,
