row_label_raw,row_label_full,col_0,Tại ngày đầu năm,Tăng trong năm,Giảm trong năm,Tại ngày cuối năm,numeric__Tại ngày đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__Tại ngày cuối năm
,,,VND,VND,VND,VND,,,,
Vốn điều lệ,Vốn điều lệ,Vốn điều lệ,2.235.489.620.000,311.812.850.000,-,2.547.302.470.000,2235489620000.0,311812850000.0,,2547302470000.0
Thặng dư vốn cổ,Thặng dư vốn cổ,Thặng dư vốn cổ,23.284.722.214,46.771.927.500,11.000.000,70.045.649.714,23284722214.0,46771927500.0,11000000.0,70045649714.0
,,,2.258.774.342.214,358.584.777.500,11.000.000,2.617.348.119.714,2258774342214.0,358584777500.0,11000000.0,2617348119714.0
