row_label_raw,row_label_full,col_0,VND,numeric__VND
Trong vòng một năm,Trong vòng một năm,Trong vòng một năm,10.417.362.000,10417362000.0
Trong năm thứ hai,Trong năm thứ hai,Trong năm thứ hai,10.417.362.000,10417362000.0
Từ năm thứ ba đến năm thứ năm,Từ năm thứ ba đến năm thứ năm,Từ năm thứ ba đến năm thứ năm,23.439.064.500,23439064500.0
Sau năm năm,Sau năm năm,Sau năm năm,-,
Cộng,Sau năm năm > Cộng,Cộng,44.273.788.500,44273788500.0
Trừ: số phải trả trong vòng 12 tháng,Sau năm năm > Trừ: số phải trả trong vòng 12 tháng,Trừ: số phải trả trong vòng 12 tháng,10.417.362.000,10417362000.0
(Được trình bày ở phần vay ngắn hạn),(Được trình bày ở phần vay ngắn hạn),(Được trình bày ở phần vay ngắn hạn),,
Số phải trả sau 12 tháng,(Được trình bày ở phần vay ngắn hạn) > Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,33.856.426.500,33856426500.0
