row_label_raw,row_label_full,col_0,col_1,31/12/2022VND,01/01/2022\( \overline{VND} \),numeric__col_1,numeric__31/12/2022VND,numeric__01/01/2022\( \overline{VND} \)
a),a),a),Ngắn hạn,3.551.318.403,2.872.665.156,,3551318403.0,2872665156.0
a),a),a),Doanh thu chưa thực hiện hoạt động cho thuê tỏa Tháp CEO,3.488.352.098,2.777.675.409,,3488352098.0,2777675409.0
a),a),a),Doanh thu chưa thực hiện hoạt động cho thuê Chung cư Bamboo Garden,62.966.305,94.989.747,,62966305.0,94989747.0
b),b),b),Dài hạn,75.306.206.774,77.623.320.802,,75306206774.0,77623320802.0
b),b),b),Doanh thu chưa thực hiện hoạt động cho thuê tỏa Tháp CEO,75.306.206.774,77.623.320.802,,75306206774.0,77623320802.0
b),b),b),Cộng,78.857.525.177,80.495.985.958,,78857525177.0,80495985958.0
