row_label_raw,row_label_full,Khoản mục,01/01/2022,Tăng trong năm,Giảm trong năm,Đơn vị tính: VND31/12/2022,numeric__01/01/2022,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__Đơn vị tính: VND31/12/2022
Nguyên giá,Nguyên giá,Nguyên giá,225.108.875.092,-,205.425.388,224.903.449.704,225108875092.0,,205425388.0,224903449704.0
Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,225.108.875.092,-,205.425.388,224.903.449.704,225108875092.0,,205425388.0,224903449704.0
Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,-,-,-,-,,,,
Giá trị hao mòn luỹ kế,Giá trị quyền sử dụng đất > Giá trị hao mòn luỹ kế,Giá trị hao mòn luỹ kế,50.700.039.521,5.028.329.110,-,55.728.368.631,50700039521.0,5028329110.0,,55728368631.0
Nhà cửa vật kiến trúc,Giá trị quyền sử dụng đất > Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,50.700.039.521,5.028.329.110,-,55.728.368.631,50700039521.0,5028329110.0,,55728368631.0
Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,-,-,-,-,,,,
Giá trị còn lại,Giá trị quyền sử dụng đất > Giá trị còn lại,Giá trị còn lại,174.408.835.571,,,169.175.081.073,174408835571.0,,,169175081073.0
Nhà cửa vật kiến trúc,Giá trị quyền sử dụng đất > Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,174.408.835.571,,,169.175.081.073,174408835571.0,,,169175081073.0
Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,-,,,-,,,,
