row_label_raw,row_label_full,col_0,col_1,31/12/2022VND,01/01/2022VND,numeric__col_1,numeric__31/12/2022VND,numeric__01/01/2022VND
a),a),a),Ngắn hạn,129.072.696.202,15.837.699.128,,129072696202.0,15837699128.0
a),a),a),"Kinh phí công đoàn, BHXH, BHYT, BHTN",70.074.320,286.191.020,,70074320.0,286191020.0
a),a),a),"Nhận ký quỹ, ký cược ngắn hạn",118.556.997.808,2.120.262.325,,118556997808.0,2120262325.0
a),a),a),Đặt cọc thuê nhà tháp C.E.O,1.175.083.114,785.262.325,,1175083114.0,785262325.0
a),a),a),Trần Ngọc Thảo (1),115.756.914.694,-,,115756914694.0,
a),a),a),Các đối tượng khác,1.625.000.000,1.335.000.000,,1625000000.0,1335000000.0
a),a),a),"Các khoản phải trả, phải nộp khác",9.409.884.533,12.813.696.373,,9409884533.0,12813696373.0
a),a),a),Trung tâm phát triển quỹ đất huyện Quốc Oai (2),8.377.736.000,8.377.736.000,,8377736000.0,8377736000.0
a),a),a),Các đối tượng khác,1.032.148.533,4.435.960.373,,1032148533.0,4435960373.0
a),a),a),Dư có phải thu khác,1.035.739.541,617.549.410,,1035739541.0,617549410.0
b),b),b),Dài hạn,32.449.554.549,35.259.562.487,,32449554549.0,35259562487.0
b),b),b),"Nhận ký quỹ, ký cược dài hạn",29.874.855.764,29.998.150.495,,29874855764.0,29998150495.0
b),b),b),Đặt cọc thuê nhà tháp C.E.O,4.631.214.564,4.776.103.675,,4631214564.0,4776103675.0
b),b),b),Các đối tượng khác,25.243.641.200,25.222.046.820,,25243641200.0,25222046820.0
b),b),b),"Các khoản phải trả, phải nộp khác",2.574.698.785,5.261.411.992,,2574698785.0,5261411992.0
b),b),b),Phí bảo trì Dự án Chi Đông,-,1.321.506.153,,,1321506153.0
b),b),b),Phí bảo trì dự án nhà ở xã hội,2.574.698.785,3.281.122.596,,2574698785.0,3281122596.0
b),b),b),Các đối tượng khác,-,658.783.243,,,658783243.0
b),b),b),Cộng,161.522.250.751,51.097.261.615,,161522250751.0,51097261615.0
