row_label_raw,row_label_full,b) Dài hạn,6.273.568.699,7.128.956.961,numeric__6.273.568.699,numeric__7.128.956.961
Trà trước tiền thuê diện tích tầng 19 cho Công ty Lạc Việt,Trà trước tiền thuê diện tích tầng 19 cho Công ty Lạc Việt,Trà trước tiền thuê diện tích tầng 19 cho Công ty Lạc Việt,3.839.096.997,3.953.696.913,3839096997.0,3953696913.0
"Công cụ, dụng cụ đã xuất dùng chờ phân bổ","Công cụ, dụng cụ đã xuất dùng chờ phân bổ","Công cụ, dụng cụ đã xuất dùng chờ phân bổ",425.362.716,432.957.018,425362716.0,432957018.0
Chi phí chờ phân bổ khác,Chi phí chờ phân bổ khác,Chi phí chờ phân bổ khác,2.009.108.986,2.742.303.030,2009108986.0,2742303030.0
Cộng,Cộng,Cộng,8.829.032.729,11.105.184.220,8829032729.0,11105184220.0
