row_label_raw,row_label_full,Công ty CP Đầu tư và Phát triển du lịch Vân Đồn,273.409.598.584,3.403.737.398,numeric__273.409.598.584,numeric__3.403.737.398
Công ty CP Đầu tư và Phát triển Nha Trang,Công ty CP Đầu tư và Phát triển Nha Trang,Công ty CP Đầu tư và Phát triển Nha Trang,5.790.000.000,-,5790000000.0,
Công ty CP Đầu tư và Phát triển Phú Quốc,Công ty CP Đầu tư và Phát triển Phú Quốc,Công ty CP Đầu tư và Phát triển Phú Quốc,7.329.623.288,1.680.890.411,7329623288.0,1680890411.0
Công ty CP Phát triển nhà và đô thị Phú Quốc,Công ty CP Phát triển nhà và đô thị Phú Quốc,Công ty CP Phát triển nhà và đô thị Phú Quốc,41.040.000,-,41040000.0,
Công ty TNHH C.E.O Hospitality,Công ty TNHH C.E.O Hospitality,Công ty TNHH C.E.O Hospitality,15.867.995,-,15867995.0,
Công ty TNHH MTV Phú Kiên Phú Quốc,Công ty TNHH MTV Phú Kiên Phú Quốc,Công ty TNHH MTV Phú Kiên Phú Quốc,12.992.589.044,5.933.234.247,12992589044.0,5933234247.0
Công ty TNHH MTV Tư vấn thiết kế C.E.O,Công ty TNHH MTV Tư vấn thiết kế C.E.O,Công ty TNHH MTV Tư vấn thiết kế C.E.O,12.700.050,-,12700050.0,
