row_label_raw,row_label_full,col_0,31/12/2022 > Giá gốc,31/12/2022 > Giá trị ghi số,01/01/2022 > Giá gốc,01/01/2022 > Giá trị ghi số,numeric__31/12/2022 > Giá gốc,numeric__31/12/2022 > Giá trị ghi số,numeric__01/01/2022 > Giá gốc,numeric__01/01/2022 > Giá trị ghi số
Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),2.500.000.000,2.500.000.000,338.000.000.000,338.000.000.000,2500000000.0,2500000000.0,338000000000.0,338000000000.0
Cộng,Cộng,Cộng,2.500.000.000,2.500.000.000,338.000.000.000,338.000.000.000,2500000000.0,2500000000.0,338000000000.0,338000000000.0
