row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2015,Ngày 31 tháng 12năm 2014,numeric__Ngày 31 tháng 12năm 2015,numeric__Ngày 31 tháng 12năm 2014
BIDV,BIDV,BIDV,2.335.644.860,1.873.427.711,2335644860.0,1873427711.0
HD Bank,HD Bank,HD Bank,937.322.850,-,937322850.0,
Laos – Viet Bank,Laos – Viet Bank,Laos – Viet Bank,669.030.620,125.980.407,669030620.0,125980407.0
"Ngân hàng TMCP Sài Gòn Thương Tín(""Sacombank"")","Ngân hàng TMCP Sài Gòn Thương Tín(""Sacombank"")","Ngân hàng TMCP Sài Gòn Thương Tín(""Sacombank"")",569.974.355,512.454.605,569974355.0,512454605.0
"Ngân hàng TMCP Á Châu (""ACB"")","Ngân hàng TMCP Á Châu (""ACB"")","Ngân hàng TMCP Á Châu (""ACB"")",178.581.238,147.455.793,178581238.0,147455793.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,4.690.553.923,2.659.318.516,4690553923.0,2659318516.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Vay dài hạn,Trong đó: > Vay dài hạn,Vay dài hạn,4.031.152.897,2.388.747.061,4031152897.0,2388747061.0
Vay dài hạn ngân hàng đến hạn trả,Trong đó: > Vay dài hạn ngân hàng đến hạn trả,Vay dài hạn ngân hàng đến hạn trả,659.401.026,270.571.455,659401026.0,270571455.0
