row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước(trình bày lại – Thuyết minh số 37),numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước(trình bày lại – Thuyết minh số 37)
,,,III. LƯU CHUYỀN TIÊN TỰ HOẠT ĐỘNG TÀI CHÍNH,,,,,,,
31,31,31,Tiền thu từ nhận góp vốn của chủ sở hữu,,1.797.972.760,-,,,1797972760.0,
33,33,33,Tiền thu từ đi vay,,9.304.243.116,4.312.491.633,,,9304243116.0,4312491633.0
34,34,34,"Tiền chi trả nợ gốc vay, mượn",,(5.654.081.191),(2.052.353.224),,,-5654081191.0,-2052353224.0
36,36,36,Cổ tức đã trả,,(83.317.160),(2.365.542),,,-83317160.0,-2365542.0
40,40,40,Lưu chuyển tiền thuần từ hoạt động tài chính,,5.364.817.525,2.257.772.867,,,5364817525.0,2257772867.0
50,50,50,Lưu chuyển tiền thuần trong năm,,285.156.239,(103.386.390),,,285156239.0,-103386390.0
60,60,60,Tiền đầu năm,,46.804.781,150.191.171,,,46804781.0,150191171.0
70,70,70,Tiền cuối năm,5,331.961.020,46.804.781,,5.0,331961020.0,46804781.0
