row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2015,Ngày 31 tháng 12năm 2014(trình bày lại –Thuyết minh số 37),numeric__Ngày 31 tháng 12năm 2015,numeric__Ngày 31 tháng 12năm 2014(trình bày lại –Thuyết minh số 37)
Chi phí vườn cây cao su và cây cọ đầu (*),Chi phí vườn cây cao su và cây cọ đầu (*),Chi phí vườn cây cao su và cây cọ đầu (*),10.137.217.769,5.867.366.056,10137217769.0,5867366056.0
Nhà cửa và vật kiến trúc (*),Nhà cửa và vật kiến trúc (*),Nhà cửa và vật kiến trúc (*),613.442.399,314.219.395,613442399.0,314219395.0
Chi phí xây dựng của dự án bò (*),Chi phí xây dựng của dự án bò (*),Chi phí xây dựng của dự án bò (*),249.346.043,57.262.902,249346043.0,57262902.0
Các công trình khác,Các công trình khác,Các công trình khác,153.949.533,192.205.579,153949533.0,192205579.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,11.153.955.744,6.431.053.932,11153955744.0,6431053932.0
