row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Giao dịch,Ngày 31 tháng12 năm 2015,Ngày 31 tháng12 năm 2014,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Ngày 31 tháng12 năm 2015,numeric__Ngày 31 tháng12 năm 2014
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,,,,
Công ty Cổ phần Chăn nuôi Gia Lai,Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Chăn nuôi Gia Lai,Công ty Cổ phần Chăn nuôi Gia Lai,Bên liên quan,Bán hàng hóa,251.301.873,-,,,251301873.0,
Công ty Cổ phần Hoàng Anh Gia Lai,Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Hoàng Anh Gia Lai,Công ty Cổ phần Hoàng Anh Gia Lai,Công ty mẹ,Bán hàng hóa,14.272.963,4.347.645,,,14272963.0,4347645.0
Công ty Cổ phần Xây dựng Cầu đường Hoàng Anh Gia Lai,Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Xây dựng Cầu đường Hoàng Anh Gia Lai,Công ty Cổ phần Xây dựng Cầu đường Hoàng Anh Gia Lai,Bên liên quan,Bán tài sản,3.870.645,3.322.776,,,3870645.0,3322776.0
Công ty Cổ phần Điện Hoàng Anh Attapeu,Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Điện Hoàng Anh Attapeu,Công ty Cổ phần Điện Hoàng Anh Attapeu,Bên liên quan,Bán hàng hóa và dịch vụ,19.661,562.626,,,19661.0,562626.0
Khác,Phải thu ngắn hạn của khách hàng > Khác,Khác,Bên liên quan,Bán hàng hóa,72.339,109.404,,,72339.0,109404.0
,,,,,269.537.481,8.342.451,,,269537481.0,8342451.0
