row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2015,Ngày 31 tháng 12năm 2014,numeric__Ngày 31 tháng 12năm 2015,numeric__Ngày 31 tháng 12năm 2014
Tiền mặt,Tiền mặt,Tiền mặt,32.092.852,4.859.005,32092852.0,4859005.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,299.868.168,41.945.776,299868168.0,41945776.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,331.961.020,46.804.781,331961020.0,46804781.0
