row_label_raw,row_label_full,col_0,Ngàn VND,Ngàn VND_1,numeric__Ngàn VND,numeric__Ngàn VND_1
,,,Năm nay,Năm trước(trình bày lại –Thuyết minh số 37),,
Vào ngày 31 tháng 12 năm 2014,Vào ngày 31 tháng 12 năm 2014,Vào ngày 31 tháng 12 năm 2014,21.540.191,21.593.540,21540191.0,21593540.0
Lợi nhuận trong năm,Lợi nhuận trong năm,Lợi nhuận trong năm,19.416.700,201.761,19416700.0,201761.0
Mua các công ty con mới,Mua các công ty con mới,Mua các công ty con mới,190.723.444,-,190723444.0,
Thanh lý công ty con,Thanh lý công ty con,Thanh lý công ty con,(3.790.480),-,-3790480.0,
Mua lại cố phần của cổ đông không kiểm soát tại công ty con,Mua lại cố phần của cổ đông không kiểm soát tại công ty con,Mua lại cố phần của cổ đông không kiểm soát tại công ty con,(1.371.865),(119.429),-1371865.0,-119429.0
Cổ tức công bố cho cổ đông không kiểm soát,Cổ tức công bố cho cổ đông không kiểm soát,Cổ tức công bố cho cổ đông không kiểm soát,(602.954),(135.681),-602954.0,-135681.0
Vào ngày 31 tháng 12 năm 2015,Vào ngày 31 tháng 12 năm 2015,Vào ngày 31 tháng 12 năm 2015,225.915.036,21.540.191,225915036.0,21540191.0
