row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2015,Ngày 31 tháng 12năm 2014,numeric__Ngày 31 tháng 12năm 2015,numeric__Ngày 31 tháng 12năm 2014
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,684.971.696,126.467.449,684971696.0,126467449.0
- Công ty Cổ phần Bỏ Đông Dương,- Công ty Cổ phần Bỏ Đông Dương,- Công ty Cổ phần Bỏ Đông Dương,574.711.583,-,574711583.0,
- Các công ty khác,- Các công ty khác,- Các công ty khác,110.260.113,126.467.449,110260113.0,126467449.0
Bên liên quan trả tiền trước (Thuyết minh số 33),Bên liên quan trả tiền trước (Thuyết minh số 33),Bên liên quan trả tiền trước (Thuyết minh số 33),102.092.306,-,102092306.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,787.064.002,126.467.449,787064002.0,126467449.0
