row_label_raw,row_label_full,Ngân hàng,Ngày 31 tháng12 năm 2015Ngân VND,"Nguyên tệ > Kip Laos(""LAK"")",Nguyên tệ > USD,Thời hạn thanh toán,Lãi suất% năm,Tài sản thế chấp,numeric__Ngày 31 tháng12 năm 2015Ngân VND,"numeric__Nguyên tệ > Kip Laos(""LAK"")",numeric__Nguyên tệ > USD,numeric__Thời hạn thanh toán,numeric__Lãi suất% năm,numeric__Tài sản thế chấp
"Laos – Viet Bank, Chi nhánh Attapeu","Laos – Viet Bank, Chi nhánh Attapeu","Laos – Viet Bank, Chi nhánh Attapeu","Laos – Viet Bank, Chi nhánh Attapeu","Laos – Viet Bank, Chi nhánh Attapeu","Laos – Viet Bank, Chi nhánh Attapeu","Laos – Viet Bank, Chi nhánh Attapeu","Laos – Viet Bank, Chi nhánh Attapeu","Laos – Viet Bank, Chi nhánh Attapeu",,,,,,
Hợp đồng tín dụng hạn mức số 083/HD -LVB.ATP/2015 ngày 9tháng 7 năm 2015,"Laos – Viet Bank, Chi nhánh Attapeu > Hợp đồng tín dụng hạn mức số 083/HD -LVB.ATP/2015 ngày 9tháng 7 năm 2015",Hợp đồng tín dụng hạn mức số 083/HD -LVB.ATP/2015 ngày 9tháng 7 năm 2015,401.445.860,-,17.807.468,Từ ngày 9 tháng 7năm 2016 đếnngày 7 tháng 12năm 2016,"6,50 – 9,00","Quyền sử dụng 3 lò đất 1.001,78 hatai Huyện Laman, Tĩnh Xekong, Láovà toàn bộ tài sản trên đất thuộc dựán nuôi bò và đàn bộ nhập khẩu với trị giá tương ứng 11.372.722 USD và26.460.000 USD",401445860.0,,17807468.0,,,
Hợp đồng hạn mức tín dụng số 080/HD -LVB.ATP/2015 ngày 1tháng 7 năm 2015,"Laos – Viet Bank, Chi nhánh Attapeu > Hợp đồng hạn mức tín dụng số 080/HD -LVB.ATP/2015 ngày 1tháng 7 năm 2015",Hợp đồng hạn mức tín dụng số 080/HD -LVB.ATP/2015 ngày 1tháng 7 năm 2015,218.825.225,79.277.382,-,Từ ngày 10 tháng 7năm 2016 đến ngày31 tháng 12 năm2016,"11,25","Máy cắt mia trị giá 5,1 tỷ LAK; quyền sử dụng đất 18.313 \( m^{2} \) tại HuyệnSamakhixay, Tĩnh Attapeu, Lào và cáctài sản liên quan, trị giá 46,1 tỷ LAK",218825225.0,79277382.0,,,11.25,
Hợp đồng tín dụng hạn mức số 109/LVBATP/2015 ngày 1 tháng10 năm 2015,"Laos – Viet Bank, Chi nhánh Attapeu > Hợp đồng tín dụng hạn mức số 109/LVBATP/2015 ngày 1 tháng10 năm 2015",Hợp đồng tín dụng hạn mức số 109/LVBATP/2015 ngày 1 tháng10 năm 2015,120.362.496,-,5.339.951,Từ ngày 17 tháng 6năm 2016 đến ngày14 tháng 12 năm2016,"8,00 – 9,75",Tài sản hình thành từ vốn vay là dựán nuôi bổ thrift bao gồm tài sản cố định và đàn bộ nhập khẩu với trị giá tương ứng 7.660.097 USD và17.640.000 USD,120362496.0,,5339951.0,,,
Hợp đồng tín dụng hạn mức số 097/HD -LVB.ATP/2015 ngày 5tháng 8 năm 2015,"Laos – Viet Bank, Chi nhánh Attapeu > Hợp đồng tín dụng hạn mức số 097/HD -LVB.ATP/2015 ngày 5tháng 8 năm 2015",Hợp đồng tín dụng hạn mức số 097/HD -LVB.ATP/2015 ngày 5tháng 8 năm 2015,112.718.400,-,5.000.000,26 tháng 11 năm2016,"8,75","Toàn bộ đàn bộ nhập khẩu với trị giá 47.640.000 USD; 2 quyền sử dụng đất 7,9 ha tại HuyệnXaysettha, Tĩnh Attapeu, Lào và toàn bộ tài sản gắn liền trên đất với trị giá 14.301.500 USD",112718400.0,,5000000.0,,8.75,
TỔNG CỘNG,"Laos – Viet Bank, Chi nhánh Attapeu > TỔNG CỘNG",TỔNG CỘNG,853.351.981,,,,,,853351981.0,,,,,
