row_label_raw,row_label_full,col_0,Năm nay,Năm trước(trình bày lại –Thuyết minh số 37),numeric__Năm nay,numeric__Năm trước(trình bày lại –Thuyết minh số 37)
Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (ngàn VND),Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (ngàn VND),Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (ngàn VND),724.591.678,735.618.472,724591678.0,735618472.0
Số cổ phiếu bình quân lưu hành trong năm đề tinh lãi cơ bản trên cổ phiếu (cổ phiếu),Số cổ phiếu bình quân lưu hành trong năm đề tinh lãi cơ bản trên cổ phiếu (cổ phiếu),Số cổ phiếu bình quân lưu hành trong năm đề tinh lãi cơ bản trên cổ phiếu (cổ phiếu),662.653.246,596.605.165,662653246.0,596605165.0
Ảnh hưởng suy giảm do quyền mua cổ phiếu,Ảnh hưởng suy giảm do quyền mua cổ phiếu,Ảnh hưởng suy giảm do quyền mua cổ phiếu,129.896.217,129.896.217,129896217.0,129896217.0
Số cổ phiếu bình quân lưu hành trong năm đã điều chỉnh cho các yếu tố suy giảm (cổ phiếu),Số cổ phiếu bình quân lưu hành trong năm đã điều chỉnh cho các yếu tố suy giảm (cổ phiếu),Số cổ phiếu bình quân lưu hành trong năm đã điều chỉnh cho các yếu tố suy giảm (cổ phiếu),792.549.463,726.501.382,792549463.0,726501382.0
Lãi cơ bản trên cổ phiếu (VND),Lãi cơ bản trên cổ phiếu (VND),Lãi cơ bản trên cổ phiếu (VND),1.093,1.233,1093.0,1233.0
Lãi suy giảm trên cổ phiếu (VND),Lãi suy giảm trên cổ phiếu (VND),Lãi suy giảm trên cổ phiếu (VND),914,1.013,914.0,1013.0
