row_label_raw,row_label_full,Ngân hàng,Ngày 31 tháng12 năm 2015 > Ngân VND,Nguyên tệ > Ngân VND,Nguyên tệ > USD,Thời hạn thanh toán,Lãi suất % năm,Tài sản thế chấp,numeric__Ngày 31 tháng12 năm 2015 > Ngân VND,numeric__Nguyên tệ > Ngân VND,numeric__Nguyên tệ > USD,numeric__Thời hạn thanh toán,numeric__Lãi suất % năm,numeric__Tài sản thế chấp
"BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai","BIDV, Chi nhánh Gia Lai",,,,,,
Hợp đồng vay số01/2010/HĐ-TD ngày 1 tháng 4 năm 2010,"BIDV, Chi nhánh Gia Lai > Hợp đồng vay số01/2010/HĐ-TD ngày 1 tháng 4 năm 2010",Hợp đồng vay số01/2010/HĐ-TD ngày 1 tháng 4 năm 2010,723.036.497,-,32.077.928,Hoàn trả trong 130 tháng kể từ ngày giải ngân đầu tiên (ngày 28 tháng 4 năm 2010),"Lãi suất huy động tiết kiệm của BIDV bằng USD kỳ hạn 12 tháng trả lãi sau + 4,70% một năm (2015: 7,00)","Quyền sử dụng đất và vườn cây cao su với quy mô 10.000 ha tại Huyện Saysetha, San Xay và Phu Vong ,Tỉnh Attapeu, Lào",723036497.0,,32077928.0,,,
Hợp đồng vay số01/2015/6261950/HĐTD ngày 4 tháng 5 năm 2015,"BIDV, Chi nhánh Gia Lai > Hợp đồng vay số01/2015/6261950/HĐTD ngày 4 tháng 5 năm 2015",Hợp đồng vay số01/2015/6261950/HĐTD ngày 4 tháng 5 năm 2015,222.482.398,222.482.398,-,Hoàn trả trong 84 tháng kể từ ngày giải ngân đầu tiên (ngày 4 tháng 5 năm 2015),"Lãi suất bán vốn nội bộ kỳ hạn lớn hơn 12 tháng do BIDV thông báo + 3,20% một năm (2015: 8,00 – 10,70)","Tài sản hình thành tử vốn vay, thuộc dự án chăn nuôi bò thịt tại Tĩnh Gia Lai trị giá 444 tỷ VND",222482398.0,222482398.0,,,,
Hợp đồng vay số02/2015/6261950/HĐTD ngày 4 tháng 5 năm 2015,"BIDV, Chi nhánh Gia Lai > Hợp đồng vay số02/2015/6261950/HĐTD ngày 4 tháng 5 năm 2015",Hợp đồng vay số02/2015/6261950/HĐTD ngày 4 tháng 5 năm 2015,79.544.318,79.544.318,-,Hoàn trả trong 84 tháng kể từ ngày giải ngân đầu tiên (ngày 4 tháng 5 năm 2015),"Lãi suất bán vốn nội bộ kỳ hạn lớn hơn 12 tháng do BIDV thông báo + 3,20% một năm (2015: 8,00 – 11,25)","Tài sản hình thành tử vốn vay, dự án chăn nuôi Bò sửa tại Tĩnh Gia Lai trị giá 480 tỷ VND",79544318.0,79544318.0,,,,
Hợp đồng vay số05/2015/6261950/HĐTD ngày 1 tháng 12 năm 2015,"BIDV, Chi nhánh Gia Lai > Hợp đồng vay số05/2015/6261950/HĐTD ngày 1 tháng 12 năm 2015",Hợp đồng vay số05/2015/6261950/HĐTD ngày 1 tháng 12 năm 2015,65.968.272,65.968.272,-,Hoàn trả trong 84 tháng kể từ ngày giải ngân đầu tiên (ngày 1 tháng 12 năm 2015),"Lãi suất tiết kiệm kỳ hạn 12 tháng + 3,00% một năm nhưng không thấp hơn tại thời điểm cho vay, điều chỉnh 3 tháng 1 lần (2015: 8,00)","Tài sản hình thành tử vốn vay, thuộc dự án chăn nuôi bò thịt tại Tĩnh Gia Lai trị giá 444 tỷ VND",65968272.0,65968272.0,,,,
