row_label_raw,row_label_full,col_0,2021Triệu VND,2020Triệu VND,numeric__2021Triệu VND,numeric__2020Triệu VND
Thu nhập hoạt động kinh doanh khác,Thu nhập hoạt động kinh doanh khác,Thu nhập hoạt động kinh doanh khác,Thu nhập hoạt động kinh doanh khác,Thu nhập hoạt động kinh doanh khác,,
Thu nhập từ các công cụ tài chính phải sinh khác,Thu nhập hoạt động kinh doanh khác > Thu nhập từ các công cụ tài chính phải sinh khác,Thu nhập từ các công cụ tài chính phải sinh khác,1.665.828,851.481,1665828.0,851481.0
Thu hồi nợ đã xử lý rủi ro,Thu nhập hoạt động kinh doanh khác > Thu hồi nợ đã xử lý rủi ro,Thu hồi nợ đã xử lý rủi ro,1.495.649,1.218.524,1495649.0,1218524.0
Thu nhập từ thanh lý tài sản cố định,Thu nhập hoạt động kinh doanh khác > Thu nhập từ thanh lý tài sản cố định,Thu nhập từ thanh lý tài sản cố định,1.285,3.018,1285.0,3018.0
"Thu nhập từ thanh lý, nhượng bán tài sản khác","Thu nhập hoạt động kinh doanh khác > Thu nhập từ thanh lý, nhượng bán tài sản khác","Thu nhập từ thanh lý, nhượng bán tài sản khác",110.514,93.608,110514.0,93608.0
Thu nhập từ hoạt động mua bán nợ,Thu nhập hoạt động kinh doanh khác > Thu nhập từ hoạt động mua bán nợ,Thu nhập từ hoạt động mua bán nợ,-,34.464,,34464.0
Thu từ phạt vi phạm hợp đồng,Thu nhập hoạt động kinh doanh khác > Thu từ phạt vi phạm hợp đồng,Thu từ phạt vi phạm hợp đồng,566,280,566.0,280.0
Thu nhận hỗ trợ và thu nhập khác,Thu nhập hoạt động kinh doanh khác > Thu nhận hỗ trợ và thu nhập khác,Thu nhận hỗ trợ và thu nhập khác,266.497,95.853,266497.0,95853.0
Thu nhập hoạt động kinh doanh khác,Thu nhập hoạt động kinh doanh khác > Thu nhập hoạt động kinh doanh khác,Thu nhập hoạt động kinh doanh khác,3.540.339,2.297.228,3540339.0,2297228.0
Chi phí hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác,,
Chi về các công cụ tài chính phải sinh khác,Chi phí hoạt động kinh doanh khác > Chi về các công cụ tài chính phải sinh khác,Chi về các công cụ tài chính phải sinh khác,(1.173.454),(670.739),-1173454.0,-670739.0
"Chi phí thanh lý, nhượng bán tài sản khác","Chi phí hoạt động kinh doanh khác > Chi phí thanh lý, nhượng bán tài sản khác","Chi phí thanh lý, nhượng bán tài sản khác",(142.435),(78.881),-142435.0,-78881.0
Chi về mua bán nợ,Chi phí hoạt động kinh doanh khác > Chi về mua bán nợ,Chi về mua bán nợ,(574),-,-574.0,
Chi về hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác > Chi về hoạt động kinh doanh khác,Chi về hoạt động kinh doanh khác,(453.947),(29.686),-453947.0,-29686.0
Chi phí hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác > Chi phí hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác,(1.770.410),(779.306),-1770410.0,-779306.0
Lãi thuần từ hoạt động khác,Chi phí hoạt động kinh doanh khác > Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,1.769.929,1.517.922,1769929.0,1517922.0
