row_label_raw,row_label_full,col_0,2021Triệu VND,2020Triệu VND,numeric__2021Triệu VND,numeric__2020Triệu VND
Doanh thu từ kinh doanh ngoại hối,Doanh thu từ kinh doanh ngoại hối,Doanh thu từ kinh doanh ngoại hối,Doanh thu từ kinh doanh ngoại hối,Doanh thu từ kinh doanh ngoại hối,,
▪ Hợp đồng tiền tệ giao ngay,Doanh thu từ kinh doanh ngoại hối > ▪ Hợp đồng tiền tệ giao ngay,▪ Hợp đồng tiền tệ giao ngay,1.235.194,1.330.403,1235194.0,1330403.0
▪ Các công cụ phải sinh tiền tệ,Doanh thu từ kinh doanh ngoại hối > ▪ Các công cụ phải sinh tiền tệ,▪ Các công cụ phải sinh tiền tệ,4.963.976,1.106.720,4963976.0,1106720.0
▪ Thu nhập kinh doanh vàng,Doanh thu từ kinh doanh ngoại hối > ▪ Thu nhập kinh doanh vàng,▪ Thu nhập kinh doanh vàng,16.766,89.245,16766.0,89245.0
,,,6.215.936,2.526.368,6215936.0,2526368.0
Chi phí về kinh doanh ngoại hối,Chi phí về kinh doanh ngoại hối,Chi phí về kinh doanh ngoại hối,Chi phí về kinh doanh ngoại hối,Chi phí về kinh doanh ngoại hối,,
▪ Hợp đồng tiền tệ giao ngay,Chi phí về kinh doanh ngoại hối > ▪ Hợp đồng tiền tệ giao ngay,▪ Hợp đồng tiền tệ giao ngay,(440.279),(707.191),-440279.0,-707191.0
▪ Các công cụ phải sinh tiền tệ,Chi phí về kinh doanh ngoại hối > ▪ Các công cụ phải sinh tiền tệ,▪ Các công cụ phải sinh tiền tệ,(5.792.090),(1.875.897),-5792090.0,-1875897.0
▪ Chi phí kinh doanh vàng,Chi phí về kinh doanh ngoại hối > ▪ Chi phí kinh doanh vàng,▪ Chi phí kinh doanh vàng,(32.166),(110.336),-32166.0,-110336.0
,,,(6.264.535),(2.693.424),-6264535.0,-2693424.0
Lỗ thuần từ hoạt động kinh doanh ngoại hối,Chi phí về kinh doanh ngoại hối > Lỗ thuần từ hoạt động kinh doanh ngoại hối,Lỗ thuần từ hoạt động kinh doanh ngoại hối,(48.599),(167.056),-48599.0,-167056.0
