row_label_raw,row_label_full,col_0,31/12/2021,31/12/2021_1,31/12/2020,31/12/2020_1,numeric__31/12/2021,numeric__31/12/2021_1,numeric__31/12/2020,numeric__31/12/2020_1
,,,Triệu VND,%,Triệu VND,%,,,,
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,1.719.830,"0,72",2.915.350,"1,27",1719830.0,0.72,2915350.0,1.27
Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,1.740.736,"0,73",1.641.028,"0,71",1740736.0,0.73,1641028.0,0.71
Công ty TNHH hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,Công ty TNHH hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,Công ty TNHH hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,101.457,"0,04",119.481,"0,05",101457.0,0.04,119481.0,0.05
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,29.156.193,"12,19",25.327.974,"11,03",29156193.0,12.19,25327974.0,11.03
Công ty cổ phần có vốn góp của Nhà nước trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết hoặc Nhà nước giữ quyền chi phối,Công ty cổ phần có vốn góp của Nhà nước trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết hoặc Nhà nước giữ quyền chi phối,Công ty cổ phần có vốn góp của Nhà nước trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết hoặc Nhà nước giữ quyền chi phối,4.644.930,"1,94",4.292.174,"1,87",4644930.0,1.94,4292174.0,1.87
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,83.182.685,"34,79",68.742.166,"29,93",83182685.0,34.79,68742166.0,29.93
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,4.558,-,7.499,-,4558.0,,7499.0,
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,38.041,"0,02",33.154,"0,01",38041.0,0.02,33154.0,0.01
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,446.133,"0,19",1.261.113,"0,55",446133.0,0.19,1261113.0,0.55
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,137.984,"0,06",514.857,"0,22",137984.0,0.06,514857.0,0.22
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",114.643.104,"47,93",121.299.803,"52,83",114643104.0,47.93,121299803.0,52.83
"Đơn vị hành chính sự nghiệp, Đáng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đáng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đáng, đoàn thể và hiệp hội",2.982.130,"1,25",3.364.262,"1,46",2982130.0,1.25,3364262.0,1.46
Khách hàng khác,Khách hàng khác,Khách hàng khác,330.738,"0,14",156.918,"0,07",330738.0,0.14,156918.0,0.07
,,,239.128.519,100,229.675.779,100,239128519.0,100.0,229675779.0,100.0
