row_label_raw,row_label_full,col_0,31/12/2021%/năm,31/12/2020%/năm,numeric__31/12/2021%/năm,numeric__31/12/2020%/năm
Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,"0,70% - 3,30%","0,10% - 3,30%",,
Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng VND > Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,"0,10% - 0,25%","0,12%",,0.0012
Tiền vay bằng VND,Tiền vay bằng VND,Tiền vay bằng VND,"1,70% - 4,98%","0,75% - 6,50%",,
Tiền vay bằng ngoại tệ,Tiền vay bằng ngoại tệ,Tiền vay bằng ngoại tệ,"0,47% - 8,70%","0,70% - 8,20%",,
