row_label_raw,row_label_full,col_0,Tổng dư nợ cho vay,"Tổng tiền gửi, tiền vay",Các cam kết tín dụng,Công cụ tài chính phải sinh,Kinh doanh và đầu tư chứng khoán,numeric__Tổng dư nợ cho vay,"numeric__Tổng tiền gửi, tiền vay",numeric__Các cam kết tín dụng,numeric__Công cụ tài chính phải sinh,numeric__Kinh doanh và đầu tư chứng khoán
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,
Trong nước Nước ngoài,Trong nước Nước ngoài,Trong nước Nước ngoài,230.756.614,281.299.793,38.813.908,101.950,76.453.118,230756614.0,281299793.0,38813908.0,101950.0,76453118.0
Trong nước Nước ngoài,Trong nước Nước ngoài,Trong nước Nước ngoài,-,24.267.613,-,11.930,-,,24267613.0,,11930.0,
Trong nước Nước ngoài,Trong nước Nước ngoài,Trong nước Nước ngoài,230.756.614,305.567.406,38.813.908,113.880,76.453.118,230756614.0,305567406.0,38813908.0,113880.0,76453118.0
