row_label_raw,row_label_full,col_0,Giá trị ghi sổ > 31/12/2021Triệu VND,Giá trị ghi sổ > 31/12/2020Triệu VND,numeric__Giá trị ghi sổ > 31/12/2021Triệu VND,numeric__Giá trị ghi sổ > 31/12/2020Triệu VND
Của khách hàng,Của khách hàng,Của khách hàng,Của khách hàng,Của khách hàng,,
Bất động sản,Của khách hàng > Bất động sản,Bất động sản,434.601.510,361.123.448,434601510.0,361123448.0
Động sản,Của khách hàng > Động sản,Động sản,58.470.248,47.697.524,58470248.0,47697524.0
Giấy tờ có giá,Của khách hàng > Giấy tờ có giá,Giấy tờ có giá,254.591.937,193.716.412,254591937.0,193716412.0
Các tài sản đảm bảo khác,Của khách hàng > Các tài sản đảm bảo khác,Các tài sản đảm bảo khác,288.885.946,243.519.377,288885946.0,243519377.0
,,,1.036.549.641,846.056.761,1036549641.0,846056761.0
Của các TCTD khác,Của các TCTD khác,Của các TCTD khác,Của các TCTD khác,Của các TCTD khác,,
Giấy tờ có giá,Của các TCTD khác > Giấy tờ có giá,Giấy tờ có giá,8.441.805,1.997.296,8441805.0,1997296.0
,,,1.044.991.446,848.054.057,1044991446.0,848054057.0
