row_label_raw,row_label_full,I,NGHĨA VỤ NỘ TIỀM ẦN,41,col_3,numeric__NGHĨA VỤ NỘ TIỀM ẦN,numeric__41,numeric__col_3
1,1,1,Bảo lãnh vay vốn,28.721,33.721,,28721.0,33721.0
2,2,2,Cam kết giao dịch hối đoái,107.434.366,111.653.411,,107434366.0,111653411.0
2,2,2,Cam kết mua ngoại tệ,520.241,2.243.568,,520241.0,2243568.0
2,2,2,Cam kết bán ngoại tệ,155.144,6.932.263,,155144.0,6932263.0
2,2,2,Cam kết giao dịch hoán đồi,106.758.981,102.477.580,,106758981.0,102477580.0
4,4,4,Cam kết trong nghiệp vụ L/C,49.784.582,21.895.226,,49784582.0,21895226.0
5,5,5,Bảo lãnh khác,16.818.493,16.884.961,,16818493.0,16884961.0
6,6,6,Các cam kết khác,241.320.874,234.796.847,,241320874.0,234796847.0
