row_label_raw,row_label_full,col_0,2021,2020,numeric__2021,numeric__2020
"Số lượng cán bộ, công nhân viên bình quân (người)","Số lượng cán bộ, công nhân viên bình quân (người)","Số lượng cán bộ, công nhân viên bình quân (người)",9.742,9.419,9742.0,9419.0
"Thu nhập của cán bộ, công nhân viên (triệu VND)","Thu nhập của cán bộ, công nhân viên (triệu VND)","Thu nhập của cán bộ, công nhân viên (triệu VND)",2.961.249,3.174.214,2961249.0,3174214.0
- Tổng quỹ lương (triệu VND),- Tổng quỹ lương (triệu VND),- Tổng quỹ lương (triệu VND),2.847.836,3.049.670,2847836.0,3049670.0
- Thu nhập khác (triệu VND),- Thu nhập khác (triệu VND),- Thu nhập khác (triệu VND),113.413,124.544,113413.0,124544.0
Tiền lương bình quân/tháng (triệu VND/người/tháng),Tiền lương bình quân/tháng (triệu VND/người/tháng),Tiền lương bình quân/tháng (triệu VND/người/tháng),"24,36","26,98",24.36,26.98
Thu nhập bình quân/tháng (triệu VND/người/tháng),Thu nhập bình quân/tháng (triệu VND/người/tháng),Thu nhập bình quân/tháng (triệu VND/người/tháng),"25,33","28,08",25.33,28.08
